F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0345796546103159;0.44671978822301295;0.8721284611223009;dotnet-api-docs;docfx;fsharp;installer;INDEFINIDO;eShop;tye;EntityFramework.Docs;msbuild;interactive;orleans;sdk;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;maui;csharplang;install-scripts;INDEFINIDO;core;INDEFINIDO;efcore;winforms;aspire;project-system;razor;docs;INDEFINIDO;arcade;aspnetcore;runtime;maintenance-packages;roslyn
1.0336836341542701;0.4669159301443915;0.8565800028607499;fsharp;INDEFINIDO;INDEFINIDO;INDEFINIDO;install-scripts;installer;docfx;dotnet-api-docs;eShop;docs;orleans;razor;roslyn;project-system;tye;sdk;aspire;core;aspnetcore;csharplang;efcore;arcade;INDEFINIDO;runtime;INDEFINIDO;msbuild;winforms;maui;INDEFINIDO;EntityFramework.Docs;maintenance-packages;interactive;AspNetCore.Docs
1.031034472067359;0.45365154379785616;0.8627573000826071;INDEFINIDO;efcore;EntityFramework.Docs;dotnet-api-docs;docfx;arcade;install-scripts;eShop;fsharp;interactive;INDEFINIDO;sdk;AspNetCore.Docs;installer;tye;razor;project-system;INDEFINIDO;winforms;INDEFINIDO;aspnetcore;csharplang;core;runtime;INDEFINIDO;roslyn;aspire;maintenance-packages;msbuild;maui;INDEFINIDO;orleans;docs
1.0347156169195946;0.4568102583062405;0.8583826978836632;project-system;sdk;eShop;INDEFINIDO;INDEFINIDO;msbuild;docfx;aspire;tye;fsharp;efcore;install-scripts;maintenance-packages;csharplang;core;EntityFramework.Docs;razor;INDEFINIDO;installer;INDEFINIDO;aspnetcore;docs;INDEFINIDO;runtime;dotnet-api-docs;arcade;roslyn;AspNetCore.Docs;orleans;INDEFINIDO;maui;interactive;winforms
1.0215319262741263;0.4576160836237109;0.8879348508784274;core;INDEFINIDO;orleans;maintenance-packages;INDEFINIDO;eShop;install-scripts;arcade;docfx;dotnet-api-docs;EntityFramework.Docs;efcore;AspNetCore.Docs;installer;tye;razor;INDEFINIDO;sdk;csharplang;aspire;aspnetcore;project-system;roslyn;INDEFINIDO;INDEFINIDO;runtime;fsharp;maui;interactive;INDEFINIDO;docs;winforms;msbuild
1.029104083266829;0.44597433284198146;0.8879525803579582;project-system;core;EntityFramework.Docs;dotnet-api-docs;eShop;docfx;fsharp;csharplang;INDEFINIDO;installer;tye;INDEFINIDO;interactive;maui;INDEFINIDO;install-scripts;maintenance-packages;INDEFINIDO;arcade;msbuild;efcore;aspire;winforms;runtime;sdk;docs;INDEFINIDO;razor;INDEFINIDO;AspNetCore.Docs;aspnetcore;roslyn;orleans
1.031764185616051;0.44627260116349377;0.875238055893607;docfx;core;INDEFINIDO;efcore;dotnet-api-docs;eShop;orleans;fsharp;tye;csharplang;project-system;installer;EntityFramework.Docs;maintenance-packages;arcade;INDEFINIDO;maui;interactive;INDEFINIDO;install-scripts;msbuild;docs;sdk;runtime;razor;INDEFINIDO;winforms;aspire;AspNetCore.Docs;INDEFINIDO;roslyn;aspnetcore;INDEFINIDO
1.0330548068712209;0.4674943968339907;0.8560897243276169;INDEFINIDO;docs;winforms;INDEFINIDO;interactive;eShop;install-scripts;maui;sdk;maintenance-packages;dotnet-api-docs;EntityFramework.Docs;INDEFINIDO;msbuild;installer;orleans;fsharp;INDEFINIDO;project-system;core;docfx;razor;AspNetCore.Docs;runtime;tye;csharplang;arcade;INDEFINIDO;aspnetcore;aspire;efcore;INDEFINIDO;roslyn
1.0316187374958272;0.44759080996879985;0.8757691251136422;core;csharplang;efcore;INDEFINIDO;EntityFramework.Docs;dotnet-api-docs;tye;project-system;docfx;eShop;orleans;installer;arcade;maintenance-packages;INDEFINIDO;INDEFINIDO;maui;fsharp;AspNetCore.Docs;aspire;winforms;INDEFINIDO;razor;runtime;sdk;docs;msbuild;install-scripts;INDEFINIDO;interactive;aspnetcore;roslyn;INDEFINIDO
1.0198151258965564;0.4725586783338882;0.8994090352020585;dotnet-api-docs;tye;msbuild;aspnetcore;sdk;install-scripts;fsharp;roslyn;orleans;maintenance-packages;eShop;INDEFINIDO;interactive;INDEFINIDO;docfx;core;INDEFINIDO;razor;docs;efcore;INDEFINIDO;INDEFINIDO;maui;arcade;winforms;aspire;AspNetCore.Docs;csharplang;EntityFramework.Docs;runtime;installer;project-system;INDEFINIDO
