F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0235930535579014;0.4556331439986882;0.8813614997044886;INDEFINIDO;fsharp;orleans;project-system;docfx;tye;install-scripts;efcore;sdk;runtime;msbuild;AspNetCore.Docs;installer;csharplang;INDEFINIDO;EntityFramework.Docs;INDEFINIDO;razor;maui;docs;winforms;interactive;INDEFINIDO;roslyn;dotnet-api-docs;eShop;arcade;aspnetcore;INDEFINIDO;maintenance-packages;INDEFINIDO;aspire;core
1.0342968977630942;0.4566477137437798;0.855371346683841;installer;csharplang;EntityFramework.Docs;orleans;interactive;arcade;install-scripts;INDEFINIDO;core;INDEFINIDO;INDEFINIDO;project-system;maintenance-packages;eShop;sdk;tye;msbuild;docfx;razor;aspire;INDEFINIDO;roslyn;AspNetCore.Docs;runtime;INDEFINIDO;winforms;docs;dotnet-api-docs;fsharp;aspnetcore;maui;INDEFINIDO;efcore
1.025935929950519;0.4813016159490403;0.8592298792267508;maui;docs;eShop;installer;INDEFINIDO;arcade;EntityFramework.Docs;roslyn;dotnet-api-docs;aspnetcore;tye;install-scripts;INDEFINIDO;core;project-system;interactive;winforms;orleans;maintenance-packages;INDEFINIDO;razor;csharplang;fsharp;runtime;msbuild;INDEFINIDO;AspNetCore.Docs;sdk;docfx;INDEFINIDO;INDEFINIDO;efcore;aspire
1.0292963325484676;0.45735049743707806;0.8581904953997866;orleans;maui;razor;INDEFINIDO;core;eShop;install-scripts;project-system;msbuild;INDEFINIDO;tye;INDEFINIDO;aspnetcore;installer;winforms;interactive;INDEFINIDO;sdk;INDEFINIDO;efcore;roslyn;fsharp;arcade;runtime;docfx;AspNetCore.Docs;aspire;dotnet-api-docs;INDEFINIDO;EntityFramework.Docs;csharplang;maintenance-packages;docs
1.0372520294671723;0.46415451136140146;0.8466115054951371;sdk;maintenance-packages;aspnetcore;INDEFINIDO;dotnet-api-docs;eShop;install-scripts;project-system;msbuild;INDEFINIDO;tye;orleans;INDEFINIDO;winforms;interactive;EntityFramework.Docs;csharplang;razor;INDEFINIDO;core;aspire;AspNetCore.Docs;docfx;runtime;arcade;fsharp;docs;INDEFINIDO;installer;maui;INDEFINIDO;efcore;roslyn
1.0501175988517633;0.45883807838508434;0.8504996960564914;dotnet-api-docs;winforms;efcore;orleans;maui;INDEFINIDO;install-scripts;EntityFramework.Docs;csharplang;aspnetcore;razor;fsharp;AspNetCore.Docs;docfx;INDEFINIDO;tye;interactive;sdk;arcade;roslyn;maintenance-packages;aspire;INDEFINIDO;docs;INDEFINIDO;core;runtime;INDEFINIDO;msbuild;project-system;INDEFINIDO;installer;eShop
1.0274308891475044;0.45202220125354214;0.8737858082825203;core;razor;project-system;maintenance-packages;docfx;tye;install-scripts;efcore;eShop;csharplang;maui;EntityFramework.Docs;orleans;INDEFINIDO;INDEFINIDO;interactive;INDEFINIDO;INDEFINIDO;dotnet-api-docs;arcade;aspnetcore;INDEFINIDO;msbuild;runtime;sdk;roslyn;docs;INDEFINIDO;fsharp;winforms;aspire;installer;AspNetCore.Docs
1.0237502290534024;0.4513185110185203;0.8822209841437337;INDEFINIDO;fsharp;orleans;project-system;docfx;tye;install-scripts;efcore;sdk;maui;razor;EntityFramework.Docs;INDEFINIDO;INDEFINIDO;csharplang;installer;AspNetCore.Docs;msbuild;runtime;docs;winforms;interactive;INDEFINIDO;roslyn;dotnet-api-docs;eShop;arcade;aspnetcore;INDEFINIDO;maintenance-packages;INDEFINIDO;aspire;core
1.0248147294531358;0.44554072448927035;0.8883987919568207;dotnet-api-docs;INDEFINIDO;EntityFramework.Docs;core;install-scripts;fsharp;tye;efcore;orleans;eShop;INDEFINIDO;docfx;INDEFINIDO;project-system;csharplang;interactive;maui;aspire;runtime;aspnetcore;arcade;sdk;INDEFINIDO;INDEFINIDO;installer;docs;AspNetCore.Docs;razor;msbuild;winforms;INDEFINIDO;roslyn;maintenance-packages
1.0241865753828616;0.4494606670514254;0.8831128683894363;core;fsharp;orleans;project-system;docfx;tye;install-scripts;efcore;sdk;maui;razor;INDEFINIDO;INDEFINIDO;EntityFramework.Docs;csharplang;installer;AspNetCore.Docs;msbuild;runtime;docs;winforms;interactive;INDEFINIDO;roslyn;dotnet-api-docs;eShop;arcade;aspnetcore;INDEFINIDO;maintenance-packages;INDEFINIDO;aspire;INDEFINIDO
