F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0201055425196022;0.4650955333676114;0.9042102252364818;maui;maintenance-packages;eShop;arcade;sdk;dotnet-api-docs;csharplang;AspNetCore.Docs;razor;core;EntityFramework.Docs;fsharp;msbuild;INDEFINIDO;orleans;INDEFINIDO;docs;project-system;efcore;aspnetcore;INDEFINIDO;INDEFINIDO;INDEFINIDO;INDEFINIDO;interactive;runtime;winforms;docfx;tye;roslyn;aspire;installer;install-scripts
1.0605583401247811;0.4743158214435995;0.8464298619145245;INDEFINIDO;INDEFINIDO;aspnetcore;INDEFINIDO;maui;docs;docfx;INDEFINIDO;orleans;project-system;interactive;install-scripts;AspNetCore.Docs;razor;aspire;EntityFramework.Docs;installer;fsharp;core;tye;maintenance-packages;roslyn;eShop;winforms;csharplang;INDEFINIDO;runtime;arcade;sdk;msbuild;INDEFINIDO;dotnet-api-docs;efcore
1.0226986711598223;0.4980921633000655;0.8800846751573749;INDEFINIDO;aspire;arcade;roslyn;installer;eShop;razor;runtime;msbuild;docs;orleans;project-system;csharplang;tye;maui;dotnet-api-docs;INDEFINIDO;EntityFramework.Docs;INDEFINIDO;interactive;INDEFINIDO;install-scripts;INDEFINIDO;maintenance-packages;fsharp;efcore;INDEFINIDO;core;docfx;aspnetcore;AspNetCore.Docs;sdk;winforms
1.0344443484220933;0.4401302590219079;0.889066938833911;msbuild;EntityFramework.Docs;install-scripts;efcore;fsharp;docfx;orleans;project-system;maui;INDEFINIDO;INDEFINIDO;dotnet-api-docs;tye;INDEFINIDO;INDEFINIDO;eShop;csharplang;INDEFINIDO;sdk;core;aspnetcore;aspire;installer;winforms;maintenance-packages;docs;INDEFINIDO;AspNetCore.Docs;razor;arcade;runtime;interactive;roslyn
1.023064681308543;0.49729843054496303;0.8776676443272734;INDEFINIDO;aspire;arcade;roslyn;installer;eShop;razor;runtime;msbuild;docs;orleans;project-system;csharplang;tye;INDEFINIDO;EntityFramework.Docs;fsharp;docfx;sdk;efcore;INDEFINIDO;core;maintenance-packages;INDEFINIDO;dotnet-api-docs;maui;interactive;INDEFINIDO;install-scripts;INDEFINIDO;winforms;aspnetcore;AspNetCore.Docs
1.024606835450951;0.48067304942973904;0.8787378310279549;aspire;maui;arcade;sdk;installer;eShop;razor;runtime;msbuild;docs;orleans;project-system;csharplang;efcore;fsharp;dotnet-api-docs;aspnetcore;install-scripts;INDEFINIDO;docfx;interactive;INDEFINIDO;roslyn;AspNetCore.Docs;INDEFINIDO;tye;INDEFINIDO;core;EntityFramework.Docs;winforms;INDEFINIDO;INDEFINIDO;maintenance-packages
1.0469565285329905;0.45280002777264294;0.8522348481837073;msbuild;dotnet-api-docs;INDEFINIDO;project-system;orleans;aspire;EntityFramework.Docs;installer;fsharp;INDEFINIDO;interactive;install-scripts;maintenance-packages;tye;core;maui;INDEFINIDO;docfx;docs;razor;AspNetCore.Docs;winforms;eShop;roslyn;csharplang;INDEFINIDO;runtime;arcade;INDEFINIDO;sdk;efcore;aspnetcore;INDEFINIDO
1.051858949105532;0.47487707038385646;0.8486305284015022;INDEFINIDO;aspire;aspnetcore;INDEFINIDO;maui;docs;docfx;INDEFINIDO;razor;AspNetCore.Docs;msbuild;tye;csharplang;eShop;core;fsharp;installer;EntityFramework.Docs;efcore;INDEFINIDO;INDEFINIDO;sdk;maintenance-packages;roslyn;dotnet-api-docs;INDEFINIDO;runtime;install-scripts;interactive;project-system;orleans;winforms;arcade
1.0534290165195574;0.47023695416995753;0.8476499303345194;INDEFINIDO;arcade;INDEFINIDO;INDEFINIDO;maui;docs;docfx;INDEFINIDO;orleans;project-system;interactive;install-scripts;AspNetCore.Docs;razor;aspire;EntityFramework.Docs;installer;tye;core;fsharp;maintenance-packages;roslyn;eShop;winforms;csharplang;INDEFINIDO;runtime;sdk;msbuild;INDEFINIDO;aspnetcore;efcore;dotnet-api-docs
1.056672890534837;0.47542596115137964;0.8468323967425166;INDEFINIDO;INDEFINIDO;aspnetcore;INDEFINIDO;maui;docs;docfx;INDEFINIDO;razor;AspNetCore.Docs;install-scripts;interactive;project-system;orleans;aspire;EntityFramework.Docs;installer;fsharp;core;tye;maintenance-packages;winforms;eShop;roslyn;csharplang;INDEFINIDO;runtime;arcade;sdk;msbuild;INDEFINIDO;dotnet-api-docs;efcore
