F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0324100436937236;0.4483032678776074;0.8588078227907058;docfx;EntityFramework.Docs;dotnet-api-docs;INDEFINIDO;eShop;csharplang;install-scripts;INDEFINIDO;orleans;efcore;msbuild;core;AspNetCore.Docs;tye;fsharp;maui;razor;project-system;aspnetcore;aspire;roslyn;INDEFINIDO;sdk;runtime;interactive;maintenance-packages;docs;winforms;installer;INDEFINIDO;INDEFINIDO;INDEFINIDO;arcade
1.0278506274337806;0.44960636739083687;0.8669945024104487;fsharp;installer;install-scripts;INDEFINIDO;tye;dotnet-api-docs;orleans;sdk;razor;efcore;EntityFramework.Docs;msbuild;maui;aspire;INDEFINIDO;core;aspnetcore;INDEFINIDO;project-system;eShop;INDEFINIDO;AspNetCore.Docs;csharplang;runtime;INDEFINIDO;docs;maintenance-packages;INDEFINIDO;interactive;docfx;arcade;winforms;roslyn
1.0174798516634596;0.4561123033731225;0.9087991336466191;project-system;dotnet-api-docs;install-scripts;INDEFINIDO;eShop;tye;INDEFINIDO;maintenance-packages;sdk;docs;EntityFramework.Docs;msbuild;INDEFINIDO;efcore;fsharp;core;aspire;interactive;aspnetcore;INDEFINIDO;csharplang;INDEFINIDO;AspNetCore.Docs;winforms;docfx;runtime;maui;installer;razor;roslyn;INDEFINIDO;arcade;orleans
1.028975070919157;0.4643022813316159;0.8526037640002635;csharplang;aspire;arcade;project-system;interactive;INDEFINIDO;docfx;INDEFINIDO;EntityFramework.Docs;maintenance-packages;core;tye;docs;msbuild;eShop;install-scripts;AspNetCore.Docs;orleans;INDEFINIDO;winforms;roslyn;INDEFINIDO;INDEFINIDO;runtime;sdk;maui;installer;razor;dotnet-api-docs;efcore;aspnetcore;fsharp;INDEFINIDO
1.0219185932545949;0.4465901452511098;0.8875812706882783;orleans;tye;razor;INDEFINIDO;project-system;EntityFramework.Docs;docfx;msbuild;install-scripts;AspNetCore.Docs;INDEFINIDO;installer;aspire;efcore;core;sdk;aspnetcore;dotnet-api-docs;csharplang;docs;interactive;INDEFINIDO;INDEFINIDO;winforms;fsharp;runtime;INDEFINIDO;maui;eShop;arcade;INDEFINIDO;maintenance-packages;roslyn
1.0311938597026804;0.45203799396683825;0.8585692196212378;csharplang;INDEFINIDO;eShop;dotnet-api-docs;INDEFINIDO;orleans;install-scripts;efcore;docfx;EntityFramework.Docs;msbuild;core;AspNetCore.Docs;tye;fsharp;maui;razor;project-system;aspnetcore;aspire;roslyn;INDEFINIDO;sdk;runtime;interactive;maintenance-packages;docs;winforms;installer;INDEFINIDO;INDEFINIDO;INDEFINIDO;arcade
1.0323322410704276;0.4643966246843839;0.8491356728172951;csharplang;aspire;arcade;project-system;interactive;INDEFINIDO;docfx;INDEFINIDO;EntityFramework.Docs;maintenance-packages;core;tye;docs;msbuild;eShop;install-scripts;AspNetCore.Docs;orleans;INDEFINIDO;winforms;roslyn;INDEFINIDO;INDEFINIDO;runtime;sdk;maui;installer;razor;INDEFINIDO;fsharp;dotnet-api-docs;efcore;aspnetcore
1.0243812406913286;0.4538439667290565;0.8713876109379092;INDEFINIDO;installer;EntityFramework.Docs;csharplang;fsharp;tye;install-scripts;aspnetcore;orleans;arcade;interactive;core;winforms;INDEFINIDO;docs;docfx;efcore;razor;dotnet-api-docs;INDEFINIDO;maui;eShop;maintenance-packages;runtime;INDEFINIDO;aspire;msbuild;INDEFINIDO;project-system;AspNetCore.Docs;INDEFINIDO;sdk;roslyn
1.0216317655465645;0.44792132152818753;0.8861516622513516;EntityFramework.Docs;fsharp;install-scripts;efcore;docfx;eShop;dotnet-api-docs;aspnetcore;msbuild;core;csharplang;INDEFINIDO;AspNetCore.Docs;interactive;installer;tye;razor;INDEFINIDO;INDEFINIDO;sdk;maui;orleans;aspire;docs;arcade;runtime;INDEFINIDO;INDEFINIDO;project-system;maintenance-packages;INDEFINIDO;winforms;roslyn
1.0281087132739777;0.4481008635589469;0.8646596816268178;core;docfx;EntityFramework.Docs;INDEFINIDO;install-scripts;installer;tye;maui;dotnet-api-docs;INDEFINIDO;eShop;msbuild;efcore;razor;INDEFINIDO;interactive;project-system;fsharp;winforms;arcade;aspnetcore;aspire;AspNetCore.Docs;runtime;orleans;roslyn;docs;INDEFINIDO;INDEFINIDO;INDEFINIDO;csharplang;sdk;maintenance-packages
