F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.03771100191117;0.45138115454865607;0.8628914013077918;orleans;project-system;tye;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspnetcore;aspire;dotnet-api-docs;sdk;interactive;INDEFINIDO;maintenance-packages;winforms;installer;efcore;roslyn;maui;eShop;runtime;INDEFINIDO;csharplang;INDEFINIDO;arcade;INDEFINIDO;razor
1.0259512810364537;0.4505567845965214;0.8706969696728062;orleans;project-system;tye;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspnetcore;aspire;dotnet-api-docs;sdk;interactive;INDEFINIDO;maintenance-packages;winforms;installer;efcore;roslyn;razor;INDEFINIDO;arcade;INDEFINIDO;csharplang;INDEFINIDO;runtime;eShop;maui
1.0257123563836856;0.44837304398588607;0.8769050180366679;EntityFramework.Docs;core;INDEFINIDO;orleans;tye;project-system;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspire;aspnetcore;dotnet-api-docs;sdk;INDEFINIDO;maintenance-packages;winforms;installer;interactive;INDEFINIDO;arcade;razor;runtime;efcore;maui;eShop;csharplang;INDEFINIDO;INDEFINIDO;roslyn
1.0283538349849892;0.44597617588046945;0.878014323816986;EntityFramework.Docs;tye;msbuild;INDEFINIDO;install-scripts;interactive;project-system;orleans;fsharp;arcade;dotnet-api-docs;maui;sdk;INDEFINIDO;csharplang;docfx;INDEFINIDO;razor;efcore;INDEFINIDO;aspnetcore;AspNetCore.Docs;docs;runtime;INDEFINIDO;roslyn;core;maintenance-packages;INDEFINIDO;aspire;installer;eShop;winforms
1.0375697402364965;0.4553276948110823;0.8628350909107622;tye;INDEFINIDO;orleans;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspnetcore;aspire;dotnet-api-docs;sdk;interactive;INDEFINIDO;maintenance-packages;winforms;installer;efcore;roslyn;maui;eShop;runtime;project-system;arcade;INDEFINIDO;csharplang;INDEFINIDO;razor
1.0385445748141433;0.45557181843048766;0.8609036112768468;project-system;INDEFINIDO;orleans;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;fsharp;docfx;AspNetCore.Docs;aspnetcore;aspire;dotnet-api-docs;sdk;interactive;INDEFINIDO;maintenance-packages;winforms;installer;efcore;roslyn;maui;INDEFINIDO;runtime;arcade;csharplang;tye;eShop;INDEFINIDO;razor
1.0250997383698965;0.44842484100849994;0.8753920113306721;orleans;project-system;tye;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspire;aspnetcore;dotnet-api-docs;sdk;INDEFINIDO;interactive;installer;winforms;maintenance-packages;INDEFINIDO;arcade;razor;runtime;efcore;maui;eShop;csharplang;INDEFINIDO;INDEFINIDO;roslyn
1.044617564076999;0.46212946549553896;0.849359568237718;csharplang;aspnetcore;AspNetCore.Docs;fsharp;docfx;INDEFINIDO;install-scripts;core;INDEFINIDO;tye;project-system;orleans;efcore;INDEFINIDO;arcade;INDEFINIDO;aspire;dotnet-api-docs;sdk;interactive;maintenance-packages;roslyn;EntityFramework.Docs;runtime;INDEFINIDO;eShop;docs;msbuild;razor;INDEFINIDO;maui;installer;winforms
1.0208964386847592;0.44882702961379284;0.8807809864780868;orleans;project-system;tye;INDEFINIDO;core;EntityFramework.Docs;install-scripts;docs;msbuild;INDEFINIDO;docfx;fsharp;AspNetCore.Docs;aspire;aspnetcore;dotnet-api-docs;sdk;INDEFINIDO;maintenance-packages;winforms;installer;interactive;INDEFINIDO;arcade;razor;runtime;efcore;csharplang;eShop;maui;INDEFINIDO;INDEFINIDO;roslyn
1.0364411853239839;0.4537350171732154;0.8657979016788021;install-scripts;INDEFINIDO;orleans;INDEFINIDO;core;tye;EntityFramework.Docs;docs;msbuild;razor;docfx;fsharp;AspNetCore.Docs;aspnetcore;aspire;dotnet-api-docs;INDEFINIDO;interactive;sdk;maintenance-packages;winforms;installer;efcore;roslyn;maui;eShop;runtime;INDEFINIDO;project-system;INDEFINIDO;arcade;csharplang;INDEFINIDO
