F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0430743693471032;0.44738250570878635;0.8585810714727911;install-scripts;core;efcore;project-system;fsharp;tye;docfx;csharplang;msbuild;INDEFINIDO;INDEFINIDO;dotnet-api-docs;aspire;interactive;EntityFramework.Docs;orleans;INDEFINIDO;maui;docs;winforms;aspnetcore;runtime;INDEFINIDO;roslyn;installer;razor;maintenance-packages;eShop;arcade;INDEFINIDO;sdk;AspNetCore.Docs;INDEFINIDO
1.0456784362451015;0.4651176703280265;0.8526878663392837;tye;aspnetcore;eShop;maintenance-packages;project-system;INDEFINIDO;orleans;core;msbuild;interactive;installer;INDEFINIDO;aspire;dotnet-api-docs;arcade;sdk;csharplang;EntityFramework.Docs;docfx;fsharp;roslyn;winforms;docs;efcore;INDEFINIDO;razor;runtime;install-scripts;INDEFINIDO;INDEFINIDO;maui;INDEFINIDO;AspNetCore.Docs
1.0266650446579317;0.4477403110933223;0.8843747171858635;msbuild;razor;orleans;core;csharplang;EntityFramework.Docs;dotnet-api-docs;efcore;tye;project-system;INDEFINIDO;INDEFINIDO;maintenance-packages;maui;docfx;install-scripts;aspnetcore;aspire;INDEFINIDO;eShop;docs;INDEFINIDO;sdk;runtime;INDEFINIDO;interactive;installer;winforms;fsharp;roslyn;AspNetCore.Docs;INDEFINIDO;arcade
1.0418439334909586;0.4904826469655979;0.8506034902158245;msbuild;roslyn;AspNetCore.Docs;aspnetcore;razor;INDEFINIDO;install-scripts;INDEFINIDO;csharplang;tye;interactive;EntityFramework.Docs;INDEFINIDO;docfx;INDEFINIDO;sdk;orleans;maui;INDEFINIDO;efcore;installer;maintenance-packages;eShop;runtime;winforms;dotnet-api-docs;aspire;arcade;project-system;fsharp;core;INDEFINIDO;docs
1.0610612191931745;0.48334660504370014;0.8511150716559652;docfx;AspNetCore.Docs;arcade;INDEFINIDO;INDEFINIDO;roslyn;orleans;msbuild;installer;aspire;aspnetcore;EntityFramework.Docs;INDEFINIDO;project-system;INDEFINIDO;tye;maintenance-packages;install-scripts;core;efcore;interactive;maui;fsharp;docs;INDEFINIDO;dotnet-api-docs;runtime;INDEFINIDO;sdk;csharplang;winforms;razor;eShop
1.0435311743606066;0.4437280048373533;0.8748304732279616;INDEFINIDO;EntityFramework.Docs;msbuild;maui;core;install-scripts;docfx;orleans;interactive;efcore;fsharp;csharplang;INDEFINIDO;dotnet-api-docs;INDEFINIDO;razor;project-system;arcade;eShop;tye;AspNetCore.Docs;INDEFINIDO;docs;aspnetcore;maintenance-packages;sdk;runtime;aspire;INDEFINIDO;winforms;installer;INDEFINIDO;roslyn
1.0336729415618824;0.4424672958476521;0.8941774315696385;tye;install-scripts;orleans;INDEFINIDO;docfx;fsharp;core;maui;EntityFramework.Docs;project-system;msbuild;razor;aspire;INDEFINIDO;installer;arcade;interactive;sdk;dotnet-api-docs;eShop;csharplang;INDEFINIDO;docs;AspNetCore.Docs;aspnetcore;maintenance-packages;efcore;INDEFINIDO;INDEFINIDO;INDEFINIDO;roslyn;runtime;winforms
1.0314601563092245;0.44683756944676284;0.8760845210138792;core;msbuild;INDEFINIDO;docfx;tye;csharplang;orleans;INDEFINIDO;maui;INDEFINIDO;fsharp;install-scripts;INDEFINIDO;arcade;maintenance-packages;interactive;EntityFramework.Docs;project-system;efcore;razor;AspNetCore.Docs;aspire;INDEFINIDO;winforms;installer;runtime;eShop;sdk;dotnet-api-docs;INDEFINIDO;aspnetcore;docs;roslyn
1.0192221989979333;0.466697374730251;0.9124260160526625;INDEFINIDO;aspire;orleans;project-system;interactive;fsharp;msbuild;installer;eShop;INDEFINIDO;razor;AspNetCore.Docs;maintenance-packages;docs;INDEFINIDO;INDEFINIDO;winforms;sdk;efcore;INDEFINIDO;arcade;core;aspnetcore;maui;docfx;runtime;install-scripts;INDEFINIDO;tye;roslyn;EntityFramework.Docs;dotnet-api-docs;csharplang
1.040977171107461;0.4580477828273182;0.8551586405198576;docfx;arcade;install-scripts;eShop;msbuild;aspnetcore;tye;INDEFINIDO;orleans;INDEFINIDO;maui;razor;installer;maintenance-packages;interactive;EntityFramework.Docs;INDEFINIDO;dotnet-api-docs;csharplang;project-system;docs;roslyn;core;runtime;INDEFINIDO;winforms;AspNetCore.Docs;aspire;INDEFINIDO;efcore;fsharp;sdk;INDEFINIDO
1.0227233247437029;0.4619200834460463;0.8827908583002776;docs;tye;docfx;aspnetcore;EntityFramework.Docs;core;dotnet-api-docs;maui;sdk;efcore;msbuild;INDEFINIDO;installer;INDEFINIDO;interactive;fsharp;runtime;orleans;INDEFINIDO;winforms;AspNetCore.Docs;eShop;project-system;csharplang;install-scripts;INDEFINIDO;arcade;INDEFINIDO;razor;aspire;maintenance-packages;INDEFINIDO;roslyn
1.0255093267726803;0.47351422103388546;0.8720208609302363;INDEFINIDO;eShop;arcade;maintenance-packages;tye;installer;msbuild;aspnetcore;docfx;runtime;dotnet-api-docs;csharplang;interactive;docs;razor;INDEFINIDO;INDEFINIDO;install-scripts;INDEFINIDO;sdk;AspNetCore.Docs;project-system;efcore;roslyn;winforms;maui;INDEFINIDO;aspire;EntityFramework.Docs;core;orleans;fsharp;INDEFINIDO
1.0326237790340185;0.451660761442531;0.86740162089778;docfx;efcore;INDEFINIDO;csharplang;tye;eShop;dotnet-api-docs;INDEFINIDO;INDEFINIDO;installer;razor;install-scripts;winforms;sdk;core;EntityFramework.Docs;interactive;orleans;INDEFINIDO;fsharp;maui;docs;runtime;aspnetcore;INDEFINIDO;aspire;AspNetCore.Docs;INDEFINIDO;msbuild;arcade;maintenance-packages;roslyn;project-system
1.049932987764448;0.4431404230585179;0.8793901232624245;core;EntityFramework.Docs;interactive;msbuild;orleans;install-scripts;docfx;maui;efcore;fsharp;INDEFINIDO;csharplang;INDEFINIDO;dotnet-api-docs;razor;INDEFINIDO;project-system;arcade;eShop;tye;AspNetCore.Docs;INDEFINIDO;docs;aspnetcore;INDEFINIDO;aspire;runtime;sdk;maintenance-packages;winforms;installer;INDEFINIDO;roslyn
1.0210578507637664;0.44929707887906273;0.8965129406586644;fsharp;dotnet-api-docs;project-system;AspNetCore.Docs;msbuild;EntityFramework.Docs;razor;install-scripts;docfx;efcore;tye;arcade;INDEFINIDO;maui;orleans;core;INDEFINIDO;INDEFINIDO;INDEFINIDO;maintenance-packages;aspire;winforms;csharplang;docs;eShop;runtime;aspnetcore;INDEFINIDO;sdk;roslyn;INDEFINIDO;interactive;installer
1.024285001691497;0.47203278550437117;0.8745822662360412;install-scripts;winforms;eShop;runtime;fsharp;tye;docfx;dotnet-api-docs;INDEFINIDO;INDEFINIDO;msbuild;csharplang;aspire;interactive;EntityFramework.Docs;orleans;INDEFINIDO;sdk;AspNetCore.Docs;installer;docs;maui;roslyn;maintenance-packages;razor;INDEFINIDO;arcade;core;INDEFINIDO;aspnetcore;INDEFINIDO;project-system;efcore
1.0352125168291004;0.4418415114680633;0.8837229429335429;EntityFramework.Docs;project-system;core;msbuild;orleans;INDEFINIDO;dotnet-api-docs;INDEFINIDO;csharplang;INDEFINIDO;fsharp;efcore;maui;docfx;install-scripts;interactive;INDEFINIDO;sdk;razor;maintenance-packages;aspnetcore;winforms;arcade;aspire;eShop;AspNetCore.Docs;installer;INDEFINIDO;INDEFINIDO;tye;runtime;roslyn;docs
1.0292250446729587;0.45176817665070895;0.865860995554194;project-system;aspnetcore;orleans;install-scripts;EntityFramework.Docs;core;dotnet-api-docs;maui;sdk;efcore;msbuild;INDEFINIDO;installer;INDEFINIDO;interactive;csharplang;winforms;tye;INDEFINIDO;aspire;INDEFINIDO;maintenance-packages;razor;runtime;fsharp;docs;eShop;INDEFINIDO;INDEFINIDO;docfx;arcade;AspNetCore.Docs;roslyn
1.0256774635557284;0.446922946804185;0.8856274416688457;msbuild;dotnet-api-docs;EntityFramework.Docs;csharplang;core;orleans;razor;efcore;tye;project-system;INDEFINIDO;INDEFINIDO;maintenance-packages;maui;docfx;install-scripts;aspnetcore;aspire;INDEFINIDO;eShop;docs;INDEFINIDO;sdk;runtime;INDEFINIDO;interactive;installer;winforms;fsharp;roslyn;AspNetCore.Docs;INDEFINIDO;arcade
1.0294497093052568;0.4458719520958485;0.8785668786553761;INDEFINIDO;csharplang;project-system;orleans;razor;arcade;tye;core;EntityFramework.Docs;fsharp;install-scripts;dotnet-api-docs;msbuild;eShop;efcore;docfx;docs;maui;INDEFINIDO;installer;INDEFINIDO;interactive;INDEFINIDO;aspire;INDEFINIDO;runtime;aspnetcore;AspNetCore.Docs;INDEFINIDO;maintenance-packages;sdk;winforms;roslyn
1.0331240250505247;0.44765944881690517;0.8713813960070057;INDEFINIDO;project-system;csharplang;orleans;razor;arcade;tye;core;EntityFramework.Docs;fsharp;install-scripts;dotnet-api-docs;msbuild;efcore;winforms;INDEFINIDO;INDEFINIDO;INDEFINIDO;docfx;interactive;aspnetcore;INDEFINIDO;installer;runtime;AspNetCore.Docs;maintenance-packages;INDEFINIDO;aspire;sdk;docs;maui;eShop;roslyn
1.0230131775835225;0.44653521893983084;0.9015435045730348;fsharp;dotnet-api-docs;project-system;AspNetCore.Docs;msbuild;EntityFramework.Docs;razor;install-scripts;docfx;efcore;tye;arcade;INDEFINIDO;maui;orleans;core;INDEFINIDO;INDEFINIDO;INDEFINIDO;interactive;csharplang;INDEFINIDO;maintenance-packages;docs;winforms;aspnetcore;installer;eShop;sdk;runtime;aspire;roslyn;INDEFINIDO
1.0284174677297417;0.45230430741983674;0.8716542168151683;fsharp;csharplang;EntityFramework.Docs;install-scripts;INDEFINIDO;eShop;orleans;core;INDEFINIDO;docs;sdk;tye;arcade;docfx;dotnet-api-docs;razor;installer;project-system;INDEFINIDO;runtime;INDEFINIDO;interactive;roslyn;maintenance-packages;winforms;aspnetcore;AspNetCore.Docs;msbuild;INDEFINIDO;aspire;INDEFINIDO;maui;efcore
1.0192912456508758;0.45244026201576965;0.8925754705392389;INDEFINIDO;docfx;install-scripts;docs;installer;fsharp;tye;efcore;dotnet-api-docs;maui;arcade;EntityFramework.Docs;INDEFINIDO;interactive;sdk;core;INDEFINIDO;project-system;csharplang;AspNetCore.Docs;INDEFINIDO;orleans;aspnetcore;maintenance-packages;eShop;runtime;msbuild;winforms;razor;aspire;INDEFINIDO;INDEFINIDO;roslyn
1.0280067382085916;0.4464923874299466;0.8873186470657916;tye;install-scripts;orleans;INDEFINIDO;docfx;fsharp;core;maui;INDEFINIDO;arcade;razor;dotnet-api-docs;winforms;csharplang;project-system;eShop;installer;msbuild;aspnetcore;INDEFINIDO;EntityFramework.Docs;INDEFINIDO;runtime;docs;sdk;maintenance-packages;aspire;INDEFINIDO;AspNetCore.Docs;interactive;INDEFINIDO;efcore;roslyn
1.033207600450496;0.4429047436807156;0.8810418682481935;project-system;dotnet-api-docs;tye;efcore;docfx;razor;install-scripts;INDEFINIDO;orleans;installer;msbuild;maui;interactive;eShop;INDEFINIDO;arcade;EntityFramework.Docs;core;fsharp;INDEFINIDO;docs;aspire;INDEFINIDO;INDEFINIDO;winforms;csharplang;AspNetCore.Docs;maintenance-packages;sdk;INDEFINIDO;aspnetcore;roslyn;runtime
1.0366741515411724;0.44836411877649246;0.8646909965875978;INDEFINIDO;project-system;csharplang;orleans;razor;arcade;tye;core;EntityFramework.Docs;fsharp;install-scripts;dotnet-api-docs;msbuild;efcore;winforms;INDEFINIDO;INDEFINIDO;INDEFINIDO;docfx;interactive;aspnetcore;INDEFINIDO;installer;roslyn;eShop;maui;docs;sdk;aspire;INDEFINIDO;maintenance-packages;AspNetCore.Docs;runtime
