F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0351043611383575;0.4628821695616458;0.856949895098644;interactive;arcade;aspire;INDEFINIDO;sdk;orleans;install-scripts;INDEFINIDO;tye;INDEFINIDO;msbuild;docfx;efcore;INDEFINIDO;maui;core;project-system;INDEFINIDO;fsharp;INDEFINIDO;razor;aspnetcore;AspNetCore.Docs;roslyn;dotnet-api-docs;winforms;docs;eShop;installer;csharplang;EntityFramework.Docs;maintenance-packages;runtime
1.0190783486533925;0.47912814830900347;0.895706477350369;arcade;INDEFINIDO;INDEFINIDO;maintenance-packages;eShop;dotnet-api-docs;fsharp;roslyn;orleans;maui;EntityFramework.Docs;INDEFINIDO;install-scripts;INDEFINIDO;project-system;tye;winforms;razor;INDEFINIDO;csharplang;efcore;AspNetCore.Docs;docs;INDEFINIDO;docfx;runtime;msbuild;installer;core;aspnetcore;interactive;sdk;aspire
1.027291532123753;0.4516106697928582;0.8771084011752825;core;EntityFramework.Docs;installer;maintenance-packages;INDEFINIDO;dotnet-api-docs;tye;interactive;orleans;fsharp;project-system;csharplang;docfx;INDEFINIDO;sdk;msbuild;aspire;razor;INDEFINIDO;arcade;INDEFINIDO;winforms;AspNetCore.Docs;runtime;install-scripts;docs;INDEFINIDO;eShop;INDEFINIDO;efcore;maui;roslyn;aspnetcore
1.0231346154135394;0.46495549348575893;0.8817061876410639;INDEFINIDO;aspire;msbuild;installer;INDEFINIDO;fsharp;orleans;runtime;dotnet-api-docs;efcore;install-scripts;EntityFramework.Docs;docfx;project-system;INDEFINIDO;core;interactive;razor;aspnetcore;maintenance-packages;csharplang;eShop;maui;arcade;winforms;AspNetCore.Docs;sdk;INDEFINIDO;tye;INDEFINIDO;INDEFINIDO;docs;roslyn
1.019241653480201;0.4791485344358513;0.8914728185870472;arcade;INDEFINIDO;INDEFINIDO;maintenance-packages;eShop;fsharp;dotnet-api-docs;roslyn;orleans;maui;EntityFramework.Docs;INDEFINIDO;install-scripts;INDEFINIDO;project-system;tye;winforms;razor;INDEFINIDO;csharplang;efcore;AspNetCore.Docs;docs;INDEFINIDO;docfx;runtime;msbuild;installer;core;aspnetcore;interactive;sdk;aspire
1.0320968703731779;0.47485825278533633;0.858413680718041;maui;AspNetCore.Docs;eShop;msbuild;sdk;aspire;install-scripts;dotnet-api-docs;orleans;roslyn;INDEFINIDO;INDEFINIDO;aspnetcore;INDEFINIDO;arcade;docfx;fsharp;project-system;INDEFINIDO;installer;csharplang;interactive;efcore;runtime;tye;EntityFramework.Docs;razor;INDEFINIDO;winforms;INDEFINIDO;docs;core;maintenance-packages
1.0374006455649043;0.4645752697830176;0.8568377157897245;core;maintenance-packages;tye;docs;EntityFramework.Docs;winforms;dotnet-api-docs;orleans;install-scripts;INDEFINIDO;maui;msbuild;runtime;efcore;INDEFINIDO;docfx;fsharp;sdk;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;project-system;installer;roslyn;razor;interactive;arcade;aspire;csharplang;INDEFINIDO;INDEFINIDO;aspnetcore;eShop
1.030065813616604;0.4595786231856213;0.8659448050905547;tye;AspNetCore.Docs;EntityFramework.Docs;INDEFINIDO;sdk;INDEFINIDO;docfx;aspnetcore;eShop;project-system;orleans;core;maintenance-packages;INDEFINIDO;winforms;razor;installer;dotnet-api-docs;interactive;maui;INDEFINIDO;efcore;aspire;runtime;docs;arcade;fsharp;msbuild;install-scripts;csharplang;INDEFINIDO;INDEFINIDO;roslyn
1.0396487033795712;0.4665407149272999;0.8562163468100076;csharplang;runtime;efcore;INDEFINIDO;project-system;fsharp;orleans;EntityFramework.Docs;install-scripts;INDEFINIDO;core;sdk;AspNetCore.Docs;tye;docfx;razor;dotnet-api-docs;msbuild;eShop;aspire;arcade;INDEFINIDO;INDEFINIDO;roslyn;installer;docs;maui;interactive;winforms;INDEFINIDO;INDEFINIDO;maintenance-packages;aspnetcore
1.026145118826825;0.4495121967691436;0.8854470100842071;csharplang;EntityFramework.Docs;msbuild;efcore;fsharp;orleans;installer;INDEFINIDO;maui;aspire;project-system;core;INDEFINIDO;razor;tye;dotnet-api-docs;winforms;INDEFINIDO;maintenance-packages;arcade;INDEFINIDO;sdk;AspNetCore.Docs;runtime;install-scripts;interactive;eShop;INDEFINIDO;docfx;docs;INDEFINIDO;aspnetcore;roslyn
