F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.040579542193153;0.46127313977946827;0.8368940753117167;tye;arcade;eShop;maui;core;aspnetcore;install-scripts;sdk;EntityFramework.Docs;maintenance-packages;docfx;dotnet-api-docs;docs;interactive;INDEFINIDO;orleans;msbuild;razor;project-system;INDEFINIDO;AspNetCore.Docs;winforms;efcore;runtime;INDEFINIDO;csharplang;roslyn;INDEFINIDO;INDEFINIDO;fsharp;installer;INDEFINIDO;aspire
1.0149608911704362;0.4653323088393159;0.8881482980870077;INDEFINIDO;dotnet-api-docs;tye;aspire;razor;eShop;orleans;INDEFINIDO;interactive;docs;fsharp;project-system;INDEFINIDO;maui;installer;EntityFramework.Docs;maintenance-packages;docfx;roslyn;csharplang;arcade;INDEFINIDO;AspNetCore.Docs;winforms;msbuild;runtime;sdk;INDEFINIDO;install-scripts;aspnetcore;efcore;core;INDEFINIDO
1.0221603692856487;0.46649465568223736;0.8534338719522716;maui;aspnetcore;EntityFramework.Docs;INDEFINIDO;core;eShop;install-scripts;INDEFINIDO;orleans;runtime;project-system;sdk;docs;INDEFINIDO;msbuild;tye;csharplang;docfx;maintenance-packages;INDEFINIDO;aspire;INDEFINIDO;installer;roslyn;fsharp;efcore;winforms;razor;dotnet-api-docs;interactive;arcade;INDEFINIDO;AspNetCore.Docs
1.055677459858016;0.446968383962968;0.8465357639040134;orleans;efcore;INDEFINIDO;tye;project-system;maintenance-packages;install-scripts;fsharp;EntityFramework.Docs;eShop;dotnet-api-docs;msbuild;arcade;INDEFINIDO;maui;docfx;csharplang;interactive;core;razor;docs;aspire;sdk;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;runtime;aspnetcore;INDEFINIDO;winforms;installer;INDEFINIDO;roslyn
1.0174260921841582;0.4404300985587502;0.9071716393065156;EntityFramework.Docs;docfx;orleans;csharplang;install-scripts;tye;msbuild;efcore;eShop;INDEFINIDO;dotnet-api-docs;core;installer;INDEFINIDO;project-system;fsharp;maui;arcade;maintenance-packages;winforms;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;sdk;interactive;aspnetcore;aspire;roslyn;docs
1.040805367325848;0.4353893048155919;0.8852891078011583;EntityFramework.Docs;docfx;dotnet-api-docs;install-scripts;orleans;core;msbuild;project-system;tye;efcore;csharplang;fsharp;INDEFINIDO;maui;INDEFINIDO;INDEFINIDO;razor;INDEFINIDO;sdk;INDEFINIDO;eShop;INDEFINIDO;installer;arcade;maintenance-packages;interactive;aspire;docs;AspNetCore.Docs;winforms;aspnetcore;runtime;roslyn
1.019017419150903;0.43845741744426275;0.8991448920735631;EntityFramework.Docs;msbuild;install-scripts;core;docfx;orleans;dotnet-api-docs;project-system;tye;efcore;fsharp;maui;INDEFINIDO;INDEFINIDO;csharplang;eShop;maintenance-packages;winforms;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;installer;arcade;INDEFINIDO;razor;runtime;INDEFINIDO;interactive;sdk;docs;aspnetcore;aspire;roslyn
1.0514997601135592;0.44215162950520376;0.8507157506302155;EntityFramework.Docs;csharplang;INDEFINIDO;project-system;tye;efcore;install-scripts;core;dotnet-api-docs;msbuild;orleans;docfx;maintenance-packages;maui;eShop;INDEFINIDO;INDEFINIDO;fsharp;interactive;INDEFINIDO;aspnetcore;winforms;installer;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;runtime;razor;docs;sdk;arcade;aspire;roslyn
1.0549461665908408;0.44192576370371733;0.8513639814065033;EntityFramework.Docs;csharplang;INDEFINIDO;project-system;tye;efcore;install-scripts;core;msbuild;dotnet-api-docs;orleans;docfx;maintenance-packages;fsharp;eShop;INDEFINIDO;INDEFINIDO;maui;interactive;INDEFINIDO;winforms;aspnetcore;installer;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;docs;sdk;arcade;aspire;roslyn
1.0501193473621797;0.459327561741964;0.8377822616515723;orleans;efcore;maintenance-packages;core;interactive;docs;install-scripts;fsharp;EntityFramework.Docs;eShop;msbuild;dotnet-api-docs;aspnetcore;sdk;csharplang;docfx;maui;razor;project-system;INDEFINIDO;INDEFINIDO;arcade;aspire;runtime;INDEFINIDO;INDEFINIDO;roslyn;winforms;INDEFINIDO;tye;INDEFINIDO;installer;AspNetCore.Docs
1.0233163644839693;0.43729104597241225;0.9050482467496084;EntityFramework.Docs;dotnet-api-docs;orleans;docfx;msbuild;install-scripts;core;project-system;tye;efcore;INDEFINIDO;INDEFINIDO;csharplang;INDEFINIDO;eShop;fsharp;maui;arcade;installer;INDEFINIDO;sdk;razor;INDEFINIDO;maintenance-packages;interactive;runtime;INDEFINIDO;aspire;AspNetCore.Docs;aspnetcore;winforms;docs;roslyn
1.0226139000635674;0.46628302951845657;0.8524749688237997;maui;aspnetcore;EntityFramework.Docs;INDEFINIDO;core;eShop;install-scripts;INDEFINIDO;orleans;runtime;project-system;sdk;docs;INDEFINIDO;msbuild;tye;csharplang;docfx;maintenance-packages;installer;INDEFINIDO;aspire;INDEFINIDO;roslyn;fsharp;efcore;arcade;INDEFINIDO;razor;dotnet-api-docs;winforms;interactive;AspNetCore.Docs
1.0175977642382017;0.43897747013540706;0.8969101316417044;EntityFramework.Docs;msbuild;docfx;core;dotnet-api-docs;orleans;install-scripts;csharplang;tye;efcore;fsharp;arcade;INDEFINIDO;installer;project-system;eShop;INDEFINIDO;INDEFINIDO;maintenance-packages;INDEFINIDO;INDEFINIDO;winforms;AspNetCore.Docs;maui;razor;runtime;INDEFINIDO;sdk;interactive;aspnetcore;docs;aspire;roslyn
1.0519352509288329;0.44185120292461605;0.8523655616491107;EntityFramework.Docs;csharplang;INDEFINIDO;project-system;tye;efcore;install-scripts;docfx;orleans;msbuild;dotnet-api-docs;core;maintenance-packages;maui;INDEFINIDO;interactive;fsharp;INDEFINIDO;INDEFINIDO;eShop;aspnetcore;winforms;installer;AspNetCore.Docs;INDEFINIDO;razor;runtime;docs;INDEFINIDO;sdk;arcade;aspire;roslyn
1.0174283568960092;0.4404297480229943;0.9025457397258206;EntityFramework.Docs;docfx;orleans;csharplang;msbuild;tye;install-scripts;efcore;eShop;INDEFINIDO;dotnet-api-docs;core;installer;INDEFINIDO;project-system;fsharp;maui;arcade;maintenance-packages;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;winforms;INDEFINIDO;razor;runtime;INDEFINIDO;sdk;interactive;aspnetcore;aspire;roslyn;docs
1.0529213366147026;0.4421648922209385;0.8504648445692997;EntityFramework.Docs;csharplang;INDEFINIDO;project-system;tye;efcore;install-scripts;core;dotnet-api-docs;msbuild;orleans;docfx;maintenance-packages;maui;eShop;INDEFINIDO;INDEFINIDO;fsharp;interactive;INDEFINIDO;aspnetcore;winforms;installer;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;docs;sdk;aspire;arcade;roslyn
1.016019283425136;0.4420045144557875;0.9040238827845665;EntityFramework.Docs;msbuild;docfx;csharplang;orleans;tye;install-scripts;efcore;eShop;INDEFINIDO;dotnet-api-docs;core;installer;INDEFINIDO;project-system;fsharp;maui;arcade;maintenance-packages;winforms;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;sdk;interactive;roslyn;aspnetcore;aspire;docs
1.0206811146199684;0.4647487139365966;0.8612336541528758;installer;INDEFINIDO;core;INDEFINIDO;EntityFramework.Docs;eShop;install-scripts;INDEFINIDO;orleans;runtime;project-system;msbuild;INDEFINIDO;docs;sdk;tye;csharplang;docfx;INDEFINIDO;interactive;AspNetCore.Docs;fsharp;maintenance-packages;roslyn;dotnet-api-docs;maui;winforms;INDEFINIDO;razor;aspnetcore;arcade;aspire;efcore
1.0156440849051978;0.4627142775361809;0.8789114005292744;INDEFINIDO;dotnet-api-docs;tye;aspire;razor;eShop;orleans;INDEFINIDO;interactive;docs;fsharp;project-system;INDEFINIDO;maui;installer;EntityFramework.Docs;maintenance-packages;docfx;winforms;AspNetCore.Docs;INDEFINIDO;arcade;csharplang;roslyn;msbuild;runtime;sdk;INDEFINIDO;install-scripts;aspnetcore;efcore;core;INDEFINIDO
1.0287275437439072;0.4621653246282569;0.8436608818709711;installer;arcade;eShop;INDEFINIDO;INDEFINIDO;core;install-scripts;project-system;docfx;maintenance-packages;EntityFramework.Docs;msbuild;AspNetCore.Docs;maui;sdk;orleans;INDEFINIDO;tye;INDEFINIDO;INDEFINIDO;roslyn;docs;winforms;runtime;interactive;csharplang;aspnetcore;dotnet-api-docs;razor;efcore;INDEFINIDO;fsharp;aspire
1.0167992173879004;0.44089898175109493;0.9005857913727924;EntityFramework.Docs;msbuild;docfx;csharplang;orleans;tye;install-scripts;efcore;eShop;INDEFINIDO;dotnet-api-docs;core;installer;INDEFINIDO;project-system;fsharp;maui;arcade;maintenance-packages;winforms;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;sdk;interactive;aspnetcore;roslyn;aspire;docs
1.0152310884558167;0.46502366926494976;0.8874641095331665;INDEFINIDO;dotnet-api-docs;tye;aspire;razor;eShop;orleans;INDEFINIDO;interactive;docs;fsharp;project-system;INDEFINIDO;maui;installer;EntityFramework.Docs;maintenance-packages;docfx;roslyn;csharplang;arcade;INDEFINIDO;AspNetCore.Docs;winforms;msbuild;runtime;sdk;INDEFINIDO;install-scripts;efcore;aspnetcore;core;INDEFINIDO
1.0173596310817283;0.440808344532003;0.9020609660456713;EntityFramework.Docs;docfx;orleans;csharplang;msbuild;install-scripts;tye;efcore;eShop;INDEFINIDO;core;dotnet-api-docs;installer;INDEFINIDO;project-system;fsharp;maintenance-packages;arcade;maui;winforms;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;razor;runtime;INDEFINIDO;sdk;interactive;aspnetcore;roslyn;aspire;docs
1.0154312450639649;0.46386833014992906;0.8871074593033056;INDEFINIDO;dotnet-api-docs;tye;aspire;razor;eShop;orleans;project-system;fsharp;docs;interactive;INDEFINIDO;INDEFINIDO;maui;installer;EntityFramework.Docs;maintenance-packages;docfx;roslyn;csharplang;arcade;INDEFINIDO;AspNetCore.Docs;winforms;msbuild;runtime;INDEFINIDO;sdk;install-scripts;aspnetcore;efcore;core;INDEFINIDO
1.0541695420096728;0.4475447204565971;0.8457864058797256;orleans;efcore;INDEFINIDO;tye;project-system;maintenance-packages;install-scripts;fsharp;EntityFramework.Docs;eShop;dotnet-api-docs;msbuild;docs;razor;core;interactive;csharplang;docfx;maui;INDEFINIDO;arcade;AspNetCore.Docs;sdk;aspire;INDEFINIDO;INDEFINIDO;runtime;aspnetcore;INDEFINIDO;installer;INDEFINIDO;winforms;roslyn
1.0209118213601345;0.44484168017606074;0.8736833715613119;EntityFramework.Docs;INDEFINIDO;dotnet-api-docs;maui;tye;core;orleans;docfx;project-system;docs;install-scripts;INDEFINIDO;arcade;INDEFINIDO;INDEFINIDO;msbuild;efcore;razor;INDEFINIDO;fsharp;AspNetCore.Docs;installer;INDEFINIDO;aspnetcore;csharplang;runtime;winforms;eShop;interactive;maintenance-packages;sdk;aspire;roslyn
1.0481720867646749;0.4523889877586756;0.8404944847225914;orleans;efcore;INDEFINIDO;project-system;INDEFINIDO;maintenance-packages;install-scripts;EntityFramework.Docs;fsharp;eShop;dotnet-api-docs;msbuild;docs;core;interactive;docfx;maui;razor;csharplang;sdk;aspnetcore;arcade;aspire;runtime;INDEFINIDO;INDEFINIDO;roslyn;winforms;INDEFINIDO;tye;installer;INDEFINIDO;AspNetCore.Docs
1.043242032296981;0.44803692773814463;0.8423202517874525;orleans;efcore;INDEFINIDO;tye;project-system;maintenance-packages;install-scripts;fsharp;EntityFramework.Docs;eShop;dotnet-api-docs;docfx;docs;msbuild;csharplang;interactive;core;razor;maui;sdk;aspnetcore;arcade;aspire;runtime;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;installer;INDEFINIDO;winforms;INDEFINIDO;roslyn
1.0422238493620726;0.45760627540774185;0.8386967255710919;tye;INDEFINIDO;arcade;maui;core;aspnetcore;install-scripts;msbuild;EntityFramework.Docs;AspNetCore.Docs;dotnet-api-docs;razor;maintenance-packages;INDEFINIDO;sdk;orleans;project-system;docfx;INDEFINIDO;interactive;efcore;docs;winforms;runtime;fsharp;csharplang;roslyn;installer;INDEFINIDO;INDEFINIDO;INDEFINIDO;eShop;aspire
1.024241375782847;0.463092472139418;0.8517990335592239;core;installer;eShop;INDEFINIDO;EntityFramework.Docs;INDEFINIDO;install-scripts;INDEFINIDO;orleans;runtime;project-system;sdk;docs;csharplang;INDEFINIDO;tye;msbuild;docfx;INDEFINIDO;maintenance-packages;AspNetCore.Docs;fsharp;interactive;roslyn;dotnet-api-docs;maui;arcade;winforms;razor;INDEFINIDO;aspnetcore;efcore;aspire
1.0361837759745263;0.4510715910835;0.8419590543529354;orleans;efcore;INDEFINIDO;INDEFINIDO;dotnet-api-docs;eShop;install-scripts;fsharp;EntityFramework.Docs;maintenance-packages;project-system;docfx;docs;msbuild;maui;razor;core;interactive;csharplang;sdk;aspire;arcade;aspnetcore;runtime;INDEFINIDO;INDEFINIDO;roslyn;winforms;INDEFINIDO;tye;INDEFINIDO;installer;AspNetCore.Docs
