F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0258602240980628;0.4495084832712261;0.8819539814632492;efcore;INDEFINIDO;orleans;core;msbuild;docfx;install-scripts;INDEFINIDO;csharplang;INDEFINIDO;dotnet-api-docs;razor;docs;arcade;INDEFINIDO;installer;INDEFINIDO;fsharp;EntityFramework.Docs;INDEFINIDO;maui;AspNetCore.Docs;tye;maintenance-packages;aspire;runtime;winforms;sdk;interactive;aspnetcore;eShop;project-system;roslyn
1.026781449992846;0.46907692071304885;0.8721779758677541;efcore;AspNetCore.Docs;project-system;winforms;EntityFramework.Docs;fsharp;msbuild;runtime;install-scripts;aspire;tye;csharplang;installer;INDEFINIDO;eShop;dotnet-api-docs;razor;orleans;core;INDEFINIDO;maui;INDEFINIDO;sdk;roslyn;INDEFINIDO;arcade;docs;INDEFINIDO;interactive;INDEFINIDO;maintenance-packages;docfx;aspnetcore
1.0232073695450141;0.4549945464231068;0.8775058100869809;maui;EntityFramework.Docs;INDEFINIDO;INDEFINIDO;orleans;fsharp;interactive;project-system;dotnet-api-docs;efcore;INDEFINIDO;razor;AspNetCore.Docs;core;tye;docfx;INDEFINIDO;sdk;INDEFINIDO;INDEFINIDO;installer;eShop;aspnetcore;roslyn;install-scripts;runtime;winforms;aspire;arcade;maintenance-packages;docs;msbuild;csharplang
1.0414924455064594;0.4557046872388066;0.8546270584358611;docfx;INDEFINIDO;efcore;maui;fsharp;winforms;install-scripts;razor;interactive;arcade;EntityFramework.Docs;orleans;aspire;eShop;tye;installer;INDEFINIDO;sdk;core;csharplang;dotnet-api-docs;AspNetCore.Docs;aspnetcore;roslyn;docs;INDEFINIDO;maintenance-packages;INDEFINIDO;INDEFINIDO;msbuild;INDEFINIDO;project-system;runtime
1.0294120725181992;0.44726262773868425;0.8692849853588623;EntityFramework.Docs;project-system;install-scripts;csharplang;INDEFINIDO;orleans;docfx;AspNetCore.Docs;msbuild;INDEFINIDO;dotnet-api-docs;razor;docs;arcade;INDEFINIDO;installer;core;fsharp;efcore;maui;aspire;aspnetcore;sdk;roslyn;eShop;INDEFINIDO;maintenance-packages;INDEFINIDO;tye;winforms;interactive;INDEFINIDO;runtime
1.0280251122591322;0.4764144913989244;0.8604648120584909;csharplang;AspNetCore.Docs;aspire;aspnetcore;winforms;INDEFINIDO;install-scripts;maui;dotnet-api-docs;runtime;fsharp;core;INDEFINIDO;efcore;EntityFramework.Docs;orleans;msbuild;docfx;interactive;maintenance-packages;eShop;INDEFINIDO;INDEFINIDO;roslyn;tye;installer;INDEFINIDO;sdk;razor;INDEFINIDO;arcade;project-system;docs
1.0263635072871307;0.45378745028537826;0.8756533969057864;maui;orleans;eShop;INDEFINIDO;EntityFramework.Docs;project-system;tye;efcore;csharplang;INDEFINIDO;docfx;interactive;sdk;INDEFINIDO;aspnetcore;dotnet-api-docs;fsharp;installer;INDEFINIDO;docs;core;INDEFINIDO;roslyn;runtime;install-scripts;maintenance-packages;winforms;arcade;razor;AspNetCore.Docs;INDEFINIDO;msbuild;aspire
1.0333980682019452;0.44786422266611614;0.8668377686594563;project-system;csharplang;core;installer;orleans;INDEFINIDO;install-scripts;maui;msbuild;EntityFramework.Docs;fsharp;dotnet-api-docs;efcore;razor;INDEFINIDO;sdk;INDEFINIDO;interactive;aspnetcore;tye;docs;INDEFINIDO;AspNetCore.Docs;winforms;eShop;INDEFINIDO;roslyn;arcade;docfx;maintenance-packages;runtime;INDEFINIDO;aspire
1.0330411547338592;0.44240960647187555;0.87988747003419;install-scripts;csharplang;core;maui;EntityFramework.Docs;INDEFINIDO;dotnet-api-docs;orleans;tye;efcore;docfx;fsharp;eShop;interactive;project-system;INDEFINIDO;AspNetCore.Docs;sdk;razor;INDEFINIDO;winforms;aspnetcore;docs;INDEFINIDO;INDEFINIDO;installer;INDEFINIDO;arcade;msbuild;aspire;runtime;roslyn;maintenance-packages
1.0335968907153128;0.44393070488968117;0.8642431935472189;install-scripts;csharplang;core;maui;EntityFramework.Docs;INDEFINIDO;dotnet-api-docs;orleans;tye;efcore;docfx;fsharp;eShop;interactive;project-system;INDEFINIDO;AspNetCore.Docs;sdk;razor;INDEFINIDO;winforms;aspnetcore;docs;runtime;aspire;msbuild;arcade;INDEFINIDO;installer;INDEFINIDO;INDEFINIDO;roslyn;maintenance-packages
