F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0163713139315342;0.47873186365715287;0.8736353236706145;winforms;arcade;eShop;maintenance-packages;orleans;msbuild;tye;aspnetcore;EntityFramework.Docs;roslyn;fsharp;core;INDEFINIDO;INDEFINIDO;docfx;razor;maui;interactive;INDEFINIDO;csharplang;INDEFINIDO;INDEFINIDO;docs;AspNetCore.Docs;install-scripts;runtime;aspire;sdk;dotnet-api-docs;installer;INDEFINIDO;project-system;efcore
1.0143367473772238;0.4525668909441915;0.9019077394922407;INDEFINIDO;interactive;orleans;maui;install-scripts;tye;core;efcore;docfx;INDEFINIDO;msbuild;project-system;winforms;INDEFINIDO;eShop;EntityFramework.Docs;aspnetcore;installer;maintenance-packages;csharplang;INDEFINIDO;INDEFINIDO;INDEFINIDO;docs;razor;runtime;fsharp;arcade;dotnet-api-docs;roslyn;aspire;sdk;AspNetCore.Docs
1.0515002456134286;0.4555383617451701;0.8383300333362758;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;csharplang;INDEFINIDO;tye;project-system;razor;INDEFINIDO;installer;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0358653071565593;0.4352223021320038;0.895057018118515;EntityFramework.Docs;docfx;install-scripts;tye;project-system;dotnet-api-docs;orleans;core;msbuild;fsharp;csharplang;efcore;INDEFINIDO;INDEFINIDO;maui;razor;INDEFINIDO;eShop;INDEFINIDO;INDEFINIDO;INDEFINIDO;sdk;interactive;arcade;installer;AspNetCore.Docs;winforms;docs;aspire;maintenance-packages;aspnetcore;runtime;roslyn
1.0397286851397487;0.4630517859607643;0.8362033040952389;msbuild;efcore;docs;INDEFINIDO;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;INDEFINIDO;interactive;docfx;maintenance-packages;razor;winforms;tye;project-system;EntityFramework.Docs;fsharp;INDEFINIDO;roslyn;aspire;eShop;runtime;orleans;INDEFINIDO;AspNetCore.Docs;csharplang;core;maui;INDEFINIDO;installer;aspnetcore
1.0147752996272499;0.45220660652049743;0.9134355156311039;INDEFINIDO;interactive;orleans;maui;install-scripts;tye;core;efcore;docfx;INDEFINIDO;msbuild;project-system;INDEFINIDO;winforms;EntityFramework.Docs;eShop;aspnetcore;csharplang;maintenance-packages;installer;INDEFINIDO;razor;docs;INDEFINIDO;INDEFINIDO;runtime;fsharp;arcade;dotnet-api-docs;roslyn;aspire;sdk;AspNetCore.Docs
1.0151050290856425;0.4458433406817043;0.9045886019993593;EntityFramework.Docs;csharplang;fsharp;INDEFINIDO;install-scripts;tye;msbuild;maui;orleans;efcore;docfx;core;INDEFINIDO;winforms;project-system;eShop;maintenance-packages;installer;docs;INDEFINIDO;INDEFINIDO;sdk;INDEFINIDO;aspnetcore;razor;runtime;dotnet-api-docs;INDEFINIDO;interactive;roslyn;AspNetCore.Docs;aspire;arcade
1.015385083941117;0.47425783601917854;0.8758627844214301;sdk;arcade;eShop;maintenance-packages;msbuild;tye;orleans;aspnetcore;EntityFramework.Docs;roslyn;fsharp;INDEFINIDO;core;INDEFINIDO;razor;docfx;INDEFINIDO;interactive;maui;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;csharplang;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;efcore;installer;project-system;winforms
1.0199748381316505;0.4654710885032994;0.8626017184210482;INDEFINIDO;INDEFINIDO;tye;INDEFINIDO;docfx;eShop;install-scripts;maintenance-packages;interactive;docs;msbuild;sdk;winforms;razor;csharplang;orleans;aspire;EntityFramework.Docs;dotnet-api-docs;INDEFINIDO;aspnetcore;project-system;installer;roslyn;INDEFINIDO;runtime;AspNetCore.Docs;INDEFINIDO;fsharp;maui;efcore;core;arcade
1.0157253484418987;0.47174899258644143;0.8835164034817974;project-system;sdk;EntityFramework.Docs;aspnetcore;msbuild;tye;orleans;roslyn;fsharp;maintenance-packages;eShop;core;INDEFINIDO;INDEFINIDO;docfx;razor;maui;interactive;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;csharplang;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;efcore;arcade;installer;winforms
1.028374549149589;0.46729937878683214;0.8435750421268409;INDEFINIDO;docs;winforms;INDEFINIDO;interactive;eShop;orleans;installer;EntityFramework.Docs;INDEFINIDO;msbuild;dotnet-api-docs;maintenance-packages;fsharp;project-system;install-scripts;maui;sdk;INDEFINIDO;csharplang;arcade;aspire;INDEFINIDO;runtime;tye;aspnetcore;AspNetCore.Docs;razor;core;docfx;efcore;INDEFINIDO;roslyn
1.050299155502112;0.436755972464466;0.8620617034699447;EntityFramework.Docs;docfx;dotnet-api-docs;orleans;msbuild;core;install-scripts;tye;project-system;INDEFINIDO;fsharp;csharplang;efcore;INDEFINIDO;razor;maui;eShop;INDEFINIDO;INDEFINIDO;INDEFINIDO;arcade;docs;aspire;AspNetCore.Docs;installer;interactive;runtime;sdk;maintenance-packages;INDEFINIDO;winforms;aspnetcore;roslyn
1.0244145992193956;0.4697753963921311;0.8494423169677758;INDEFINIDO;winforms;INDEFINIDO;docs;interactive;eShop;orleans;INDEFINIDO;fsharp;maintenance-packages;dotnet-api-docs;EntityFramework.Docs;installer;msbuild;INDEFINIDO;install-scripts;maui;sdk;project-system;INDEFINIDO;aspire;arcade;csharplang;runtime;tye;aspnetcore;AspNetCore.Docs;razor;docfx;INDEFINIDO;efcore;core;roslyn
1.0153627686297806;0.47297578766299747;0.8806172686036969;sdk;arcade;EntityFramework.Docs;aspnetcore;msbuild;tye;orleans;maintenance-packages;eShop;roslyn;fsharp;INDEFINIDO;core;INDEFINIDO;razor;docfx;INDEFINIDO;interactive;maui;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;csharplang;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;efcore;installer;project-system;winforms
1.0158104591268353;0.47410289986316334;0.8782548540959173;sdk;arcade;eShop;maintenance-packages;orleans;tye;msbuild;aspnetcore;EntityFramework.Docs;roslyn;fsharp;INDEFINIDO;core;INDEFINIDO;razor;docfx;INDEFINIDO;interactive;maui;csharplang;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;installer;efcore;project-system;winforms
1.0511621598950314;0.4558759915238805;0.8380856201458586;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;project-system;installer;razor;INDEFINIDO;tye;INDEFINIDO;csharplang;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0495121084392995;0.4560539500850503;0.8383523848323934;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;INDEFINIDO;core;eShop;interactive;fsharp;AspNetCore.Docs;installer;project-system;razor;INDEFINIDO;tye;INDEFINIDO;csharplang;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0483248003980172;0.44087112121455285;0.8510811139717545;EntityFramework.Docs;docfx;INDEFINIDO;msbuild;csharplang;efcore;install-scripts;project-system;tye;INDEFINIDO;installer;orleans;eShop;razor;core;dotnet-api-docs;sdk;fsharp;maui;INDEFINIDO;maintenance-packages;docs;aspire;AspNetCore.Docs;interactive;INDEFINIDO;runtime;INDEFINIDO;INDEFINIDO;arcade;aspnetcore;winforms;roslyn
1.04741356126827;0.44091385879786454;0.8508315463326191;EntityFramework.Docs;msbuild;csharplang;docfx;INDEFINIDO;efcore;install-scripts;project-system;tye;INDEFINIDO;installer;orleans;eShop;razor;core;dotnet-api-docs;sdk;fsharp;maui;INDEFINIDO;maintenance-packages;AspNetCore.Docs;aspire;docs;interactive;INDEFINIDO;runtime;INDEFINIDO;INDEFINIDO;arcade;aspnetcore;winforms;roslyn
1.048379816263498;0.44098373121053175;0.8504634647949683;EntityFramework.Docs;msbuild;INDEFINIDO;docfx;csharplang;efcore;install-scripts;project-system;tye;INDEFINIDO;installer;orleans;eShop;razor;core;dotnet-api-docs;sdk;fsharp;maui;INDEFINIDO;maintenance-packages;docs;aspire;AspNetCore.Docs;interactive;INDEFINIDO;runtime;INDEFINIDO;INDEFINIDO;arcade;aspnetcore;winforms;roslyn
1.0466851188901012;0.4381880119584292;0.8563362139711634;docfx;EntityFramework.Docs;fsharp;dotnet-api-docs;core;msbuild;orleans;tye;project-system;INDEFINIDO;csharplang;install-scripts;efcore;INDEFINIDO;INDEFINIDO;maui;INDEFINIDO;razor;eShop;INDEFINIDO;maintenance-packages;docs;aspire;AspNetCore.Docs;installer;sdk;runtime;INDEFINIDO;winforms;interactive;arcade;aspnetcore;roslyn
1.0492172194075335;0.45562402945970076;0.838427554362976;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;csharplang;INDEFINIDO;tye;INDEFINIDO;razor;project-system;installer;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;maui;runtime;EntityFramework.Docs;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0162602455710021;0.44601658090606544;0.8976607780957467;dotnet-api-docs;core;docfx;efcore;install-scripts;orleans;sdk;maui;msbuild;INDEFINIDO;EntityFramework.Docs;razor;INDEFINIDO;INDEFINIDO;tye;eShop;INDEFINIDO;project-system;docs;winforms;csharplang;INDEFINIDO;aspnetcore;maintenance-packages;installer;runtime;INDEFINIDO;interactive;fsharp;roslyn;aspire;arcade;AspNetCore.Docs
1.047305408739695;0.44108845409283326;0.8502435472686628;EntityFramework.Docs;msbuild;csharplang;docfx;INDEFINIDO;efcore;install-scripts;project-system;tye;INDEFINIDO;installer;orleans;eShop;razor;core;dotnet-api-docs;sdk;fsharp;maui;INDEFINIDO;maintenance-packages;AspNetCore.Docs;aspire;docs;interactive;INDEFINIDO;runtime;INDEFINIDO;INDEFINIDO;winforms;aspnetcore;arcade;roslyn
1.0196566772453184;0.4643222640726006;0.8643666123021025;INDEFINIDO;INDEFINIDO;tye;INDEFINIDO;docfx;eShop;install-scripts;docs;interactive;maintenance-packages;msbuild;sdk;winforms;razor;dotnet-api-docs;orleans;aspire;EntityFramework.Docs;project-system;installer;csharplang;aspnetcore;INDEFINIDO;roslyn;INDEFINIDO;runtime;AspNetCore.Docs;core;fsharp;efcore;maui;INDEFINIDO;arcade
1.0429355560218505;0.43657171133777234;0.8687955377915865;EntityFramework.Docs;docfx;msbuild;install-scripts;dotnet-api-docs;tye;orleans;core;project-system;efcore;csharplang;fsharp;INDEFINIDO;INDEFINIDO;maui;sdk;INDEFINIDO;interactive;INDEFINIDO;INDEFINIDO;INDEFINIDO;installer;arcade;AspNetCore.Docs;maintenance-packages;razor;runtime;docs;eShop;winforms;aspire;aspnetcore;roslyn
1.015568230225923;0.4457680963926428;0.8993657054615501;EntityFramework.Docs;efcore;orleans;maui;msbuild;tye;install-scripts;INDEFINIDO;fsharp;csharplang;docfx;core;INDEFINIDO;winforms;project-system;eShop;maintenance-packages;installer;docs;INDEFINIDO;INDEFINIDO;sdk;INDEFINIDO;aspnetcore;razor;runtime;dotnet-api-docs;INDEFINIDO;interactive;roslyn;arcade;aspire;AspNetCore.Docs
1.0310008478984187;0.46383027507720465;0.8413664310478365;INDEFINIDO;docs;msbuild;efcore;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;maintenance-packages;docfx;tye;winforms;EntityFramework.Docs;INDEFINIDO;razor;project-system;fsharp;interactive;eShop;roslyn;aspire;INDEFINIDO;runtime;orleans;INDEFINIDO;AspNetCore.Docs;csharplang;core;maui;INDEFINIDO;installer;aspnetcore
1.0315937965495674;0.435436739546555;0.9006452375578753;EntityFramework.Docs;docfx;orleans;dotnet-api-docs;install-scripts;tye;project-system;msbuild;core;fsharp;csharplang;INDEFINIDO;INDEFINIDO;efcore;razor;maui;INDEFINIDO;eShop;INDEFINIDO;INDEFINIDO;INDEFINIDO;interactive;winforms;installer;arcade;docs;aspire;AspNetCore.Docs;sdk;maintenance-packages;aspnetcore;runtime;roslyn
1.0154077660786955;0.44694979347400016;0.9014848819068441;dotnet-api-docs;interactive;docfx;INDEFINIDO;install-scripts;tye;EntityFramework.Docs;efcore;orleans;maui;msbuild;core;INDEFINIDO;winforms;project-system;eShop;maintenance-packages;installer;INDEFINIDO;INDEFINIDO;sdk;INDEFINIDO;aspnetcore;docs;razor;runtime;INDEFINIDO;csharplang;fsharp;roslyn;arcade;aspire;AspNetCore.Docs
1.0201214906797016;0.44104894731548827;0.8728453946415395;docfx;project-system;core;msbuild;EntityFramework.Docs;eShop;tye;csharplang;orleans;INDEFINIDO;dotnet-api-docs;fsharp;efcore;INDEFINIDO;INDEFINIDO;install-scripts;maui;sdk;maintenance-packages;INDEFINIDO;interactive;installer;winforms;docs;INDEFINIDO;runtime;arcade;INDEFINIDO;razor;aspire;AspNetCore.Docs;aspnetcore;roslyn
1.015173843749606;0.47206643241355695;0.8890799151901181;project-system;sdk;EntityFramework.Docs;aspnetcore;msbuild;tye;orleans;roslyn;fsharp;maintenance-packages;eShop;core;INDEFINIDO;INDEFINIDO;docfx;razor;maui;interactive;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;INDEFINIDO;csharplang;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;efcore;arcade;installer;winforms
1.027648098626876;0.4686993584599443;0.8438856003329117;INDEFINIDO;docs;winforms;INDEFINIDO;interactive;eShop;orleans;INDEFINIDO;msbuild;installer;EntityFramework.Docs;dotnet-api-docs;maintenance-packages;fsharp;INDEFINIDO;install-scripts;maui;sdk;project-system;csharplang;aspire;arcade;INDEFINIDO;runtime;tye;aspnetcore;AspNetCore.Docs;razor;docfx;core;efcore;INDEFINIDO;roslyn
1.0303152112360527;0.46361781233056865;0.842695799324997;INDEFINIDO;efcore;msbuild;docs;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;maintenance-packages;docfx;tye;winforms;interactive;INDEFINIDO;razor;project-system;EntityFramework.Docs;fsharp;eShop;roslyn;aspire;INDEFINIDO;runtime;orleans;INDEFINIDO;AspNetCore.Docs;csharplang;core;maui;INDEFINIDO;installer;aspnetcore
1.034579959352031;0.46212809079893813;0.8403449365201348;msbuild;docs;INDEFINIDO;efcore;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;INDEFINIDO;interactive;docfx;aspire;razor;project-system;EntityFramework.Docs;winforms;tye;fsharp;eShop;maintenance-packages;roslyn;INDEFINIDO;runtime;orleans;INDEFINIDO;AspNetCore.Docs;csharplang;core;maui;INDEFINIDO;installer;aspnetcore
1.0143884024155545;0.4530455941548103;0.8968977807025541;INDEFINIDO;interactive;orleans;maui;install-scripts;tye;msbuild;INDEFINIDO;docfx;efcore;core;project-system;winforms;INDEFINIDO;eShop;EntityFramework.Docs;maintenance-packages;installer;aspnetcore;csharplang;INDEFINIDO;INDEFINIDO;INDEFINIDO;docs;razor;runtime;fsharp;arcade;dotnet-api-docs;roslyn;aspire;sdk;AspNetCore.Docs
1.0457149731315667;0.45562961338077473;0.8388890847720071;dotnet-api-docs;efcore;docs;docfx;msbuild;arcade;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;csharplang;INDEFINIDO;tye;INDEFINIDO;razor;project-system;INDEFINIDO;winforms;aspnetcore;installer;runtime;EntityFramework.Docs;orleans;roslyn;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0148777971404175;0.4520027345289378;0.8987328281873301;INDEFINIDO;sdk;orleans;maui;install-scripts;tye;msbuild;project-system;docfx;efcore;core;INDEFINIDO;winforms;INDEFINIDO;eShop;EntityFramework.Docs;maintenance-packages;installer;aspnetcore;csharplang;INDEFINIDO;INDEFINIDO;INDEFINIDO;docs;razor;runtime;dotnet-api-docs;arcade;fsharp;roslyn;aspire;interactive;AspNetCore.Docs
1.0191098938200551;0.46495566657155624;0.8646489997760824;INDEFINIDO;INDEFINIDO;tye;INDEFINIDO;docfx;eShop;install-scripts;docs;interactive;maintenance-packages;msbuild;sdk;aspire;orleans;dotnet-api-docs;razor;winforms;EntityFramework.Docs;project-system;aspnetcore;csharplang;installer;INDEFINIDO;roslyn;INDEFINIDO;runtime;AspNetCore.Docs;INDEFINIDO;fsharp;maui;efcore;core;arcade
1.017235449831148;0.4580680817673602;0.870380665745137;fsharp;INDEFINIDO;tye;INDEFINIDO;docfx;eShop;install-scripts;docs;dotnet-api-docs;maintenance-packages;razor;interactive;INDEFINIDO;project-system;sdk;EntityFramework.Docs;winforms;msbuild;aspnetcore;csharplang;aspire;orleans;installer;roslyn;INDEFINIDO;runtime;arcade;INDEFINIDO;core;maui;AspNetCore.Docs;INDEFINIDO;efcore
1.0348691786107496;0.45059769230031804;0.8462755868587414;EntityFramework.Docs;efcore;dotnet-api-docs;INDEFINIDO;docfx;arcade;install-scripts;eShop;fsharp;INDEFINIDO;interactive;sdk;AspNetCore.Docs;msbuild;csharplang;orleans;project-system;tye;INDEFINIDO;INDEFINIDO;roslyn;INDEFINIDO;maui;runtime;installer;core;maintenance-packages;aspnetcore;razor;INDEFINIDO;aspire;winforms;docs
1.0160704332691262;0.4496796975078738;0.8808993265365801;core;interactive;orleans;INDEFINIDO;msbuild;tye;install-scripts;maui;sdk;efcore;docfx;project-system;winforms;INDEFINIDO;eShop;EntityFramework.Docs;aspnetcore;INDEFINIDO;maintenance-packages;csharplang;installer;INDEFINIDO;INDEFINIDO;docs;razor;runtime;arcade;dotnet-api-docs;fsharp;AspNetCore.Docs;aspire;INDEFINIDO;roslyn
