F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0323056174240197;0.4387422358149888;0.8784871267910591;tye;EntityFramework.Docs;docfx;install-scripts;msbuild;orleans;dotnet-api-docs;csharplang;core;installer;project-system;INDEFINIDO;INDEFINIDO;maui;razor;fsharp;INDEFINIDO;sdk;arcade;eShop;INDEFINIDO;INDEFINIDO;interactive;runtime;aspire;INDEFINIDO;efcore;maintenance-packages;AspNetCore.Docs;docs;aspnetcore;winforms;roslyn
1.0648618974050132;0.47518102886912433;0.8406365402145782;tye;maintenance-packages;runtime;installer;EntityFramework.Docs;arcade;orleans;project-system;interactive;fsharp;maui;dotnet-api-docs;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.0698890053591383;0.4719782147248809;0.8407157318705915;tye;maintenance-packages;arcade;EntityFramework.Docs;installer;runtime;orleans;project-system;interactive;fsharp;maui;dotnet-api-docs;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.0193605479778312;0.4488056500719001;0.9145273501462482;EntityFramework.Docs;fsharp;docfx;csharplang;msbuild;dotnet-api-docs;interactive;INDEFINIDO;core;winforms;install-scripts;INDEFINIDO;sdk;installer;tye;eShop;aspnetcore;efcore;arcade;maintenance-packages;maui;INDEFINIDO;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;runtime;project-system;aspire;orleans;roslyn;docs;razor;INDEFINIDO
1.0352464086697741;0.4794788283689877;0.8466933001224228;installer;runtime;arcade;maintenance-packages;project-system;interactive;orleans;fsharp;dotnet-api-docs;maui;EntityFramework.Docs;tye;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.0158611359847394;0.4634037918232197;0.8983724942996205;INDEFINIDO;installer;install-scripts;INDEFINIDO;interactive;dotnet-api-docs;fsharp;winforms;razor;INDEFINIDO;tye;EntityFramework.Docs;csharplang;maintenance-packages;project-system;docfx;aspire;orleans;roslyn;efcore;INDEFINIDO;core;maui;docs;msbuild;runtime;sdk;INDEFINIDO;eShop;aspnetcore;AspNetCore.Docs;arcade;INDEFINIDO
1.0530847470892037;0.4610191600453578;0.8443718803455751;EntityFramework.Docs;AspNetCore.Docs;aspnetcore;install-scripts;INDEFINIDO;arcade;tye;csharplang;docfx;INDEFINIDO;sdk;maui;aspire;orleans;project-system;interactive;fsharp;core;dotnet-api-docs;INDEFINIDO;maintenance-packages;roslyn;INDEFINIDO;docs;msbuild;INDEFINIDO;runtime;razor;installer;INDEFINIDO;eShop;efcore;winforms
1.0695308465093387;0.47196865749576583;0.840923622424813;tye;maintenance-packages;arcade;EntityFramework.Docs;installer;runtime;orleans;project-system;interactive;fsharp;maui;dotnet-api-docs;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;msbuild;sdk;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.061817490336588;0.4752982745569048;0.8433478843648685;tye;maintenance-packages;runtime;installer;EntityFramework.Docs;arcade;dotnet-api-docs;maui;fsharp;interactive;orleans;project-system;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.023097716036624;0.46846744861183187;0.8697166818418963;INDEFINIDO;aspire;eShop;project-system;docfx;fsharp;dotnet-api-docs;winforms;INDEFINIDO;runtime;core;msbuild;maui;install-scripts;sdk;tye;aspnetcore;csharplang;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;roslyn;interactive;INDEFINIDO;orleans;installer;razor;maintenance-packages;EntityFramework.Docs;arcade;efcore
1.065275972725281;0.4749498381904678;0.8406530990867682;tye;maintenance-packages;runtime;installer;EntityFramework.Docs;arcade;orleans;project-system;maui;fsharp;interactive;dotnet-api-docs;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.045563992923142;0.4778098588580123;0.8438525264023186;installer;runtime;maintenance-packages;tye;EntityFramework.Docs;arcade;dotnet-api-docs;maui;fsharp;interactive;project-system;orleans;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
1.040665468854568;0.44053200897801403;0.8767648977414768;docfx;msbuild;orleans;tye;EntityFramework.Docs;razor;fsharp;dotnet-api-docs;maui;INDEFINIDO;INDEFINIDO;project-system;installer;core;csharplang;install-scripts;INDEFINIDO;sdk;arcade;eShop;INDEFINIDO;INDEFINIDO;efcore;maintenance-packages;AspNetCore.Docs;docs;runtime;INDEFINIDO;interactive;aspire;aspnetcore;winforms;roslyn
1.0618814417544942;0.4754403238839197;0.8413322632579362;tye;maintenance-packages;runtime;installer;EntityFramework.Docs;arcade;orleans;interactive;fsharp;maui;dotnet-api-docs;project-system;aspire;INDEFINIDO;csharplang;docfx;INDEFINIDO;sdk;msbuild;INDEFINIDO;docs;AspNetCore.Docs;INDEFINIDO;roslyn;razor;install-scripts;winforms;INDEFINIDO;core;INDEFINIDO;eShop;efcore;aspnetcore
