F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.0524035772108105;0.45537775919574297;0.8379784694768717;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;project-system;csharplang;tye;INDEFINIDO;razor;INDEFINIDO;installer;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;INDEFINIDO;maui;sdk;aspire;INDEFINIDO;maintenance-packages
1.0145001070622364;0.4470527368057369;0.9087617746474094;INDEFINIDO;fsharp;install-scripts;csharplang;EntityFramework.Docs;tye;msbuild;efcore;orleans;maui;docfx;core;INDEFINIDO;winforms;project-system;eShop;maintenance-packages;installer;docs;INDEFINIDO;INDEFINIDO;sdk;INDEFINIDO;aspnetcore;razor;runtime;dotnet-api-docs;INDEFINIDO;interactive;roslyn;AspNetCore.Docs;aspire;arcade
1.0399285915386958;0.4629830836425602;0.8361931661749183;msbuild;efcore;docs;INDEFINIDO;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;INDEFINIDO;interactive;docfx;maintenance-packages;razor;winforms;EntityFramework.Docs;project-system;tye;fsharp;INDEFINIDO;roslyn;aspire;eShop;runtime;orleans;INDEFINIDO;AspNetCore.Docs;csharplang;core;maui;INDEFINIDO;installer;aspnetcore
1.0142757277544694;0.4524999632862536;0.906273672115693;INDEFINIDO;interactive;orleans;maui;install-scripts;tye;core;efcore;docfx;INDEFINIDO;msbuild;project-system;INDEFINIDO;winforms;eShop;EntityFramework.Docs;aspnetcore;installer;maintenance-packages;csharplang;INDEFINIDO;INDEFINIDO;INDEFINIDO;docs;razor;runtime;fsharp;arcade;dotnet-api-docs;roslyn;AspNetCore.Docs;sdk;aspire
1.0401613957542986;0.4351520701909256;0.8985472702766331;EntityFramework.Docs;install-scripts;docfx;tye;dotnet-api-docs;orleans;project-system;msbuild;core;fsharp;csharplang;efcore;INDEFINIDO;maui;INDEFINIDO;razor;INDEFINIDO;INDEFINIDO;INDEFINIDO;eShop;INDEFINIDO;sdk;interactive;arcade;installer;AspNetCore.Docs;winforms;docs;maintenance-packages;aspire;aspnetcore;runtime;roslyn
1.0152426382715163;0.47498350193567623;0.8821263285955425;sdk;arcade;eShop;maintenance-packages;msbuild;tye;orleans;aspnetcore;EntityFramework.Docs;roslyn;razor;INDEFINIDO;core;INDEFINIDO;fsharp;docfx;INDEFINIDO;interactive;docs;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;csharplang;maui;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;efcore;project-system;installer;winforms
1.0389114883074182;0.46624779909382624;0.836437273581558;maui;docs;efcore;INDEFINIDO;sdk;arcade;install-scripts;INDEFINIDO;dotnet-api-docs;INDEFINIDO;interactive;docfx;maintenance-packages;razor;winforms;EntityFramework.Docs;project-system;tye;fsharp;INDEFINIDO;roslyn;aspire;eShop;runtime;orleans;csharplang;AspNetCore.Docs;INDEFINIDO;core;msbuild;installer;INDEFINIDO;aspnetcore
1.0510550058578916;0.45537737457656163;0.8380621437137583;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;core;INDEFINIDO;eShop;interactive;fsharp;AspNetCore.Docs;project-system;csharplang;tye;INDEFINIDO;razor;INDEFINIDO;installer;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
1.0164496583546274;0.4715851397676507;0.8754021330794027;efcore;arcade;eShop;maintenance-packages;msbuild;tye;orleans;aspnetcore;EntityFramework.Docs;roslyn;fsharp;INDEFINIDO;core;INDEFINIDO;razor;interactive;INDEFINIDO;docfx;maui;csharplang;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;docs;install-scripts;runtime;aspire;INDEFINIDO;dotnet-api-docs;installer;project-system;sdk;winforms
1.026158587178811;0.4699155916828509;0.8455034483507959;INDEFINIDO;docs;winforms;INDEFINIDO;interactive;eShop;orleans;INDEFINIDO;fsharp;maintenance-packages;dotnet-api-docs;EntityFramework.Docs;installer;INDEFINIDO;msbuild;install-scripts;maui;sdk;project-system;csharplang;aspire;arcade;INDEFINIDO;runtime;tye;aspnetcore;AspNetCore.Docs;INDEFINIDO;docfx;razor;efcore;core;roslyn
1.0186765636704196;0.4646089916670575;0.8620708667010488;INDEFINIDO;INDEFINIDO;tye;INDEFINIDO;docfx;eShop;install-scripts;docs;interactive;maintenance-packages;msbuild;sdk;aspire;razor;dotnet-api-docs;orleans;project-system;EntityFramework.Docs;csharplang;aspnetcore;winforms;installer;INDEFINIDO;roslyn;INDEFINIDO;runtime;AspNetCore.Docs;INDEFINIDO;fsharp;maui;efcore;core;arcade
1.0498252502840173;0.45558755736069867;0.8380385175213458;dotnet-api-docs;efcore;arcade;msbuild;docfx;docs;install-scripts;INDEFINIDO;core;eShop;interactive;fsharp;AspNetCore.Docs;csharplang;INDEFINIDO;tye;INDEFINIDO;razor;project-system;installer;aspnetcore;winforms;INDEFINIDO;roslyn;orleans;EntityFramework.Docs;runtime;maui;INDEFINIDO;sdk;aspire;INDEFINIDO;maintenance-packages
