;geracao;hipervolume;quantidade_avaliacoes
0;1;0.3115111558253343;680
1;2;0.3264911929569126;1156
2;3;0.3359788626360799;1632
3;4;0.3514936160753409;2108
4;5;0.3740520577654667;2584
5;6;0.382275774834289;3060
6;7;0.3933596536070613;3536
7;8;0.4024047897090324;4012
8;9;0.42723351728491366;4488
9;10;0.4286245882025492;4964
10;11;0.4402933894061502;5440
11;12;0.4540357441079543;5916
12;13;0.468176341700159;6392
13;14;0.4682866275318703;6868
14;15;0.47000394756649017;7344
15;16;0.4791580066247981;7820
16;17;0.49100741208222076;8296
17;18;0.4910080435922519;8772
18;19;0.4966722144566602;9248
19;20;0.5030881220935033;9724
20;21;0.5232090797548792;10200
21;22;0.5261913489946485;10676
22;23;0.5262720237032841;11152
23;24;0.5375506790690323;11628
24;25;0.5389478904625533;12104
25;26;0.5392512857774345;12580
26;27;0.5413331669018835;13056
27;28;0.5413979709683174;13532
28;29;0.5435173350432141;14008
29;30;0.5479537688566449;14484
30;31;0.5532527598965834;14960
31;32;0.5538956126038241;15436
32;33;0.5551054863594209;15912
33;34;0.5557721383609844;16388
34;35;0.5664449646000074;16864
35;36;0.567179149857318;17340
36;37;0.5707528687127761;17816
37;38;0.5796113487285273;18292
38;39;0.580242734022905;18768
39;40;0.5832267357857648;19244
40;41;0.5858405859080993;19720
41;42;0.5869372436617458;20196
42;43;0.5892150983199287;20672
43;44;0.5966061905014639;21148
44;45;0.596803542578036;21624
45;46;0.5975899249467937;22100
46;47;0.5976170695725289;22576
47;48;0.5983686480107799;23052
48;49;0.5984182208093316;23528
49;50;0.600473637881635;24004
50;51;0.6042558162718162;24480
51;52;0.6060260939207601;24956
52;53;0.6095174736563042;25432
53;54;0.6101501536744821;25908
54;55;0.6105114478664028;26384
55;56;0.6123465719478967;26860
56;57;0.6132409995474485;27336
57;58;0.6137594182206968;27812
58;59;0.6153199274077994;28288
59;60;0.6155954631417498;28764
60;61;0.6164686726561956;29240
61;62;0.6165904377538882;29716
62;63;0.6179027277668181;30192
63;64;0.6258699949570079;30668
64;65;0.6262682537000871;31144
65;66;0.6287330610227206;31620
66;67;0.6295527312165119;32096
67;68;0.6295527322449987;32572
68;69;0.632383054689799;33048
69;70;0.6334942126129027;33524
70;71;0.635530589358284;34000
71;72;0.6358203233693738;34476
72;73;0.6358571119821351;34952
73;74;0.6436452021161106;35428
74;75;0.6482001047502146;35904
75;76;0.6482054123349834;36380
76;77;0.6485495848977543;36856
77;78;0.6493347268378212;37332
78;79;0.6515155179435999;37808
79;80;0.6524308931141745;38284
80;81;0.6529218826016959;38760
81;82;0.6535004450205042;39236
82;83;0.654187666069157;39712
83;84;0.6563122626886919;40188
84;85;0.6573767949455953;40664
85;86;0.6579404026194822;41140
86;87;0.6585397317751683;41616
87;88;0.6594481044841386;42092
88;89;0.674034970234202;42568
89;90;0.6742160149004364;43044
90;91;0.6759649140486791;43520
91;92;0.6761242041626888;43996
92;93;0.676169841478048;44472
93;94;0.6800387196563952;44948
94;95;0.6802244213980525;45424
95;96;0.6804837181262433;45900
96;97;0.6807216608015131;46376
97;98;0.681546660077229;46852
98;99;0.6835919912748976;47328
99;100;0.684200219131876;47804
100;101;0.6844559505074345;48280
101;102;0.684605280511848;48756
102;103;0.684605280511848;49232
103;104;0.6858155860782771;49708
104;105;0.6868563143322883;50184
105;106;0.6908989993468303;50660
106;107;0.6909319105391565;51136
107;108;0.6932282071006967;51612
108;109;0.6933737892697711;52088
109;110;0.6933977555906706;52564
110;111;0.6947783560951621;53040
111;112;0.6999475889333758;53516
112;113;0.7000923319010495;53992
113;114;0.7002811467188066;54468
114;115;0.7004582094263164;54944
115;116;0.7010946098186619;55420
116;117;0.7012386132145854;55896
117;118;0.7021090989325137;56372
118;119;0.7026991700359939;56848
119;120;0.7041239317171397;57324
120;121;0.7075288556636854;57800
121;122;0.7080931625320855;58276
122;123;0.7081376155722535;58752
123;124;0.7105462187691648;59228
124;125;0.7142483232109524;59704
125;126;0.7143335006471705;60180
126;127;0.7151892029915002;60656
127;128;0.7154186227535829;61132
128;129;0.715428021289487;61608
129;130;0.7155032642345283;62084
130;131;0.7159436239106775;62560
131;132;0.7160411400949255;63036
132;133;0.7161827589613097;63512
133;134;0.7162425390786566;63988
134;135;0.7164243028588;64464
135;136;0.7165844162405031;64940
136;137;0.7166212509174867;65416
137;138;0.7169915409551797;65892
138;139;0.717736948426981;66368
139;140;0.7181998853021501;66844
140;141;0.7200390851738194;67320
141;142;0.7212066244819604;67796
142;143;0.7213072161404899;68272
143;144;0.7213163637999643;68748
144;145;0.7213751688591635;69224
145;146;0.7231074266504297;69700
146;147;0.7241984285047514;70176
147;148;0.7242326083295686;70652
148;149;0.7247883915141857;71128
149;150;0.7257807994979153;71604
150;151;0.7262759459430528;72080
151;152;0.7265812146102364;72556
