;geracao;hipervolume;quantidade_avaliacoes
0;1;0.25028026920190266;100
1;2;0.3042892990574439;170
2;3;0.3808989010142599;240
3;4;0.385787274981412;310
4;5;0.39923931827073655;380
5;6;0.42594007037845594;450
6;7;0.4305341996068192;520
7;8;0.44156627734056975;590
8;9;0.45187139104060375;660
9;10;0.5169129528804925;730
10;11;0.5239631279177239;800
11;12;0.5339708656151418;870
12;13;0.5428373513996002;940
13;14;0.5579020276645068;1010
14;15;0.5580064002841212;1080
15;16;0.5608257592583107;1150
16;17;0.5659984888208652;1220
17;18;0.5772669118769033;1290
18;19;0.5803560886929422;1360
19;20;0.5806831129103812;1430
20;21;0.5857003083245644;1500
21;22;0.5927085970576652;1570
22;23;0.5954390534913065;1640
23;24;0.6428962048009299;1710
24;25;0.6464026196152656;1780
25;26;0.6464026196152656;1850
26;27;0.6472474344962474;1920
27;28;0.6473549220825255;1990
28;29;0.6485122322186544;2060
29;30;0.6531881288025084;2130
30;31;0.6589407228200287;2200
31;32;0.662995728252565;2270
32;33;0.663186802436657;2340
33;34;0.6644786878239529;2410
34;35;0.664857068735397;2480
35;36;0.6695599549058122;2550
36;37;0.6729010199810181;2620
37;38;0.6749717649371416;2690
38;39;0.6793299655333178;2760
39;40;0.6837097272311056;2830
40;41;0.6998330371703597;2900
41;42;0.7032919301536237;2970
42;43;0.7045866993275596;3040
43;44;0.7045866993275596;3110
44;45;0.708609703065014;3180
45;46;0.708609703065014;3250
46;47;0.7102216107937557;3320
47;48;0.7309641119166631;3390
48;49;0.7392443073108467;3460
49;50;0.7405850169690935;3530
