;geracao;hipervolume;quantidade_avaliacoes
0;1;0.3411866928987961;1125
1;2;0.34405537969832845;1913
2;3;0.35369422421991237;2701
3;4;0.3976563771106169;3489
4;5;0.39898619329039076;4277
5;6;0.405887115099099;5065
6;7;0.4078672769171283;5853
7;8;0.4271912235438995;6641
8;9;0.45416096114156834;7429
9;10;0.45982797336046777;8217
10;11;0.4678571602554165;9005
11;12;0.4698666113622837;9793
12;13;0.47186457794704173;10581
13;14;0.4881878081938524;11369
14;15;0.49177790573563174;12157
15;16;0.4924358971268564;12945
16;17;0.49670201289030197;13733
17;18;0.5196242057387475;14521
18;19;0.5239221621989336;15309
19;20;0.5247466958033051;16097
20;21;0.5334029230015362;16885
21;22;0.5408346019177485;17673
22;23;0.5430522251059664;18461
23;24;0.5486165832649286;19249
24;25;0.5584184947048695;20037
25;26;0.5669264468683605;20825
26;27;0.5699426130861057;21613
27;28;0.5735269222543556;22401
28;29;0.5774861347617112;23189
29;30;0.5945870985650883;23977
30;31;0.6087547023565294;24765
31;32;0.6098715611607162;25553
32;33;0.6098911931740251;26341
33;34;0.6115316948417653;27129
34;35;0.6152617499138837;27917
35;36;0.6156075416305168;28705
36;37;0.6184338050968625;29493
37;38;0.6259840256570331;30281
38;39;0.6273522929270297;31069
39;40;0.6282159728159676;31857
40;41;0.628436487018969;32645
41;42;0.6284829311976953;33433
42;43;0.6300847618567519;34221
43;44;0.6301805611681508;35009
44;45;0.6302224388675337;35797
45;46;0.6307287018615987;36585
46;47;0.6313834797540797;37373
47;48;0.6320667619509401;38161
48;49;0.6631745687621324;38949
49;50;0.6631745687621324;39737
50;51;0.664602185432294;40525
51;52;0.6652298113900367;41313
52;53;0.6682613849180385;42101
53;54;0.6689585762495092;42889
54;55;0.6707633942774186;43677
55;56;0.6710418729176942;44465
56;57;0.6717350019201108;45253
57;58;0.6734000650440222;46041
58;59;0.6756586365597772;46829
59;60;0.6763511528170353;47617
60;61;0.6839219350219664;48405
61;62;0.6849750130216999;49193
62;63;0.6864312668457451;49981
63;64;0.6940890939669214;50769
64;65;0.6954743504580564;51557
65;66;0.696047194063097;52345
66;67;0.6966840580230631;53133
67;68;0.7017567790777474;53921
68;69;0.7020206577031787;54709
69;70;0.7034918030708333;55497
70;71;0.7051540975913273;56285
71;72;0.7060840966217737;57073
72;73;0.7086796173863554;57861
73;74;0.7104731345553651;58649
74;75;0.7113500403348901;59437
75;76;0.7122272194302458;60225
76;77;0.7138021016231421;61013
77;78;0.7153302967370162;61801
78;79;0.7175335051383087;62589
79;80;0.718610263581753;63377
80;81;0.7199639071251849;64165
81;82;0.7229900626291124;64953
82;83;0.7247918514816853;65741
83;84;0.7258385263315703;66529
84;85;0.7285902377814337;67317
85;86;0.7317539140276633;68105
86;87;0.7325475101902581;68893
87;88;0.7330781006921033;69681
88;89;0.735924453311224;70469
89;90;0.7364379487869646;71257
90;91;0.7367626126424;72045
91;92;0.7388270537190343;72833
92;93;0.7391326113895696;73621
93;94;0.7393730174643914;74409
94;95;0.7414227729147991;75197
95;96;0.7416394057867827;75985
96;97;0.7422360685111694;76773
97;98;0.7438757959845597;77561
98;99;0.7488269309783291;78349
99;100;0.7496940279893057;79137
