;geracao;hipervolume;quantidade_avaliacoes
0;1;0.34450241559974926;1250
1;2;0.36885614833419406;2125
2;3;0.395561919735346;3000
3;4;0.40132539443539306;3875
4;5;0.42679449947913417;4750
5;6;0.43771184596562684;5625
6;7;0.44212269055607495;6500
7;8;0.4534028023194821;7375
8;9;0.45920704542642865;8250
9;10;0.4667729169288075;9125
10;11;0.48231564640863994;10000
11;12;0.48975571052468925;10875
12;13;0.49676489339691254;11750
13;14;0.5161933779694232;12625
14;15;0.5210384653177504;13500
15;16;0.5268161440401125;14375
16;17;0.5284276961171401;15250
17;18;0.5297577071839391;16125
18;19;0.5364064856609546;17000
19;20;0.5394658915684728;17875
20;21;0.5436580768215649;18750
21;22;0.5528009642138395;19625
22;23;0.5557817622452298;20500
23;24;0.5583547295034107;21375
24;25;0.5650009111996704;22250
25;26;0.5671476226306918;23125
26;27;0.5697925757753911;24000
27;28;0.5737134234769371;24875
28;29;0.5808141834116523;25750
29;30;0.5833791529247657;26625
30;31;0.5845105470605728;27500
31;32;0.5896760488697782;28375
32;33;0.6004603637742026;29250
33;34;0.6025507434372903;30125
34;35;0.6207912875453083;31000
35;36;0.62268721229161;31875
36;37;0.6249374593187312;32750
37;38;0.6263998958787191;33625
38;39;0.6268341485763872;34500
39;40;0.629770514357665;35375
40;41;0.6378891827801222;36250
41;42;0.6385804933149476;37125
42;43;0.6448352292384002;38000
43;44;0.6463161427887031;38875
44;45;0.6509227007029511;39750
45;46;0.6566966477250928;40625
46;47;0.6726227347925813;41500
47;48;0.6761919633100076;42375
48;49;0.6829346433628942;43250
49;50;0.683032777615015;44125
50;51;0.6832038630837509;45000
51;52;0.6865501052316214;45875
52;53;0.6874451294642977;46750
53;54;0.6907772763814466;47625
54;55;0.6915160827892242;48500
55;56;0.6952773852409926;49375
56;57;0.6979268720565526;50250
57;58;0.7010323657575701;51125
58;59;0.704817302392119;52000
59;60;0.7056586828192823;52875
60;61;0.7059335886164058;53750
61;62;0.7068319283173626;54625
62;63;0.7131737388988122;55500
63;64;0.7133579262181886;56375
64;65;0.7147938181717977;57250
65;66;0.7160328132877474;58125
66;67;0.7190989704548202;59000
67;68;0.7268853875577216;59875
68;69;0.7303394581820356;60750
69;70;0.7324899542484904;61625
70;71;0.7334618771243044;62500
71;72;0.7358261556067767;63375
72;73;0.7368581291729389;64250
73;74;0.7374379657127045;65125
74;75;0.7416608602564702;66000
75;76;0.744764475289335;66875
76;77;0.7453531002893871;67750
77;78;0.7490691593027815;68625
78;79;0.7493408286052747;69500
79;80;0.7502924491327632;70375
80;81;0.7513180212214059;71250
81;82;0.7525424301444574;72125
82;83;0.7540752498547945;73000
83;84;0.7561793873347227;73875
84;85;0.7564105317496231;74750
85;86;0.7591448354685358;75625
86;87;0.7609366013839007;76500
87;88;0.7642836937620867;77375
88;89;0.7645822063077975;78250
89;90;0.7649225317223058;79125
90;91;0.7656094027890584;80000
91;92;0.7663863016363452;80875
92;93;0.7673494720701358;81750
93;94;0.767439040656964;82625
94;95;0.7710632657083607;83500
95;96;0.7719790138060121;84375
96;97;0.7737403368634479;85250
97;98;0.7750526084113157;86125
98;99;0.7753127401527604;87000
99;100;0.7756871828588346;87875
