;geracao;hipervolume;quantidade_avaliacoes
0;1;0.0619509662875223;1375
1;2;0.07874571823639909;2337
2;3;0.09083756700478299;3299
3;4;0.09548986784854518;4261
4;5;0.09608492650469141;5223
5;6;0.09912861529355398;6185
6;7;0.10306835645175572;7147
7;8;0.1177196040434815;8109
8;9;0.12500666361466128;9071
9;10;0.1333936557234707;10033
10;11;0.13415161102293266;10995
11;12;0.14303295978465436;11957
12;13;0.15391067831666644;12919
13;14;0.15846616894763263;13881
14;15;0.1600344346571435;14843
15;16;0.16448045602376085;15805
16;17;0.17286281810528453;16767
17;18;0.17428263276245948;17729
18;19;0.18216150580218415;18691
19;20;0.18240092889814846;19653
20;21;0.18386962241385624;20615
21;22;0.18436722881894724;21577
22;23;0.19154417250464065;22539
23;24;0.19515370427413703;23501
24;25;0.1954642109434305;24463
25;26;0.20047674568022877;25425
26;27;0.2006406547182147;26387
27;28;0.20840867638868799;27349
28;29;0.21150568075296924;28311
29;30;0.2120669175386141;29273
30;31;0.21232751998473567;30235
31;32;0.2195164068721115;31197
32;33;0.2200964416326257;32159
33;34;0.22365874393999607;33121
34;35;0.225130260112251;34083
35;36;0.22837441385155272;35045
36;37;0.23234784364778496;36007
37;38;0.23341602539519987;36969
38;39;0.23698687069340585;37931
39;40;0.2390135212044012;38893
40;41;0.24316504279848428;39855
41;42;0.24438639528519326;40817
42;43;0.245108669726881;41779
43;44;0.24763870841541674;42741
44;45;0.247986426776721;43703
45;46;0.2484014357829516;44665
46;47;0.25302683096215084;45627
47;48;0.25515541051785656;46589
48;49;0.256250163424887;47551
49;50;0.25791824852283174;48513
50;51;0.2610823461224361;49475
51;52;0.2626441552957769;50437
52;53;0.2632479380619601;51399
53;54;0.2642648727768815;52361
54;55;0.265375901725224;53323
55;56;0.2666515942808377;54285
56;57;0.2670859833223049;55247
57;58;0.2693622257135106;56209
58;59;0.2713088170694028;57171
59;60;0.27549534703630935;58133
60;61;0.27805756866542414;59095
61;62;0.279289105958311;60057
62;63;0.27997054178286185;61019
63;64;0.28074657846804685;61981
64;65;0.28147807525961754;62943
65;66;0.28180316752719037;63905
66;67;0.28501893739156275;64867
67;68;0.28929280202696533;65829
68;69;0.29801443749393935;66791
69;70;0.29945733537738284;67753
70;71;0.3011093768412698;68715
71;72;0.3028722898242192;69677
72;73;0.30341267152953527;70639
73;74;0.30476471045927944;71601
74;75;0.3054679213098082;72563
75;76;0.30557099217702643;73525
76;77;0.30630754855421827;74487
77;78;0.3106339983779346;75449
78;79;0.31199733647514516;76411
79;80;0.31234411370003473;77373
80;81;0.31417926719073364;78335
81;82;0.3143947448410879;79297
82;83;0.31462094815823166;80259
83;84;0.3204398940090176;81221
84;85;0.3206431871204123;82183
85;86;0.3208270050965519;83145
86;87;0.3222045465296529;84107
87;88;0.3222358821255128;85069
88;89;0.32309118723924;86031
89;90;0.3232130631591891;86993
90;91;0.32335629447526215;87955
91;92;0.32377279365170336;88917
92;93;0.3239567288778141;89879
93;94;0.3242333869871593;90841
94;95;0.32469807875878876;91803
95;96;0.32519276980738526;92765
96;97;0.32619128215759674;93727
97;98;0.326482412479635;94689
98;99;0.3266261110916521;95651
99;100;0.32679057533351624;96613
