;geracao;hipervolume;quantidade_avaliacoes
0;1;0.1861558920511991;100
1;2;0.22632725339597778;170
2;3;0.2833086879990133;240
3;4;0.2869446103169687;310
4;5;0.2969501018661863;380
5;6;0.3168098468748538;450
6;7;0.3202269129801109;520
7;8;0.3284324590195703;590
8;9;0.33609729668190846;660
9;10;0.38447454193307207;730
10;11;0.38971838966968364;800
11;12;0.3971620421174694;870
12;13;0.4037568431212737;940
13;14;0.41496179450437254;1010
14;15;0.41503942578618314;1080
15;16;0.4171364360160603;1150
16;17;0.42098385910349573;1220
17;18;0.4293651963647036;1290
18;19;0.4316628943323756;1360
19;20;0.4319061315844125;1430
20;21;0.43563786997074544;1500
21;22;0.4408505631048185;1570
22;23;0.4428814485387055;1640
23;24;0.47817958995601734;1710
24;25;0.4807876252587829;1780
25;26;0.4807876252587829;1850
26;27;0.48141598988492285;1920
27;28;0.4814959380469247;1990
28;29;0.4823567334322659;2060
29;30;0.48583461725619725;2130
30;31;0.4901133375658515;2200
31;32;0.4931294089324573;2270
32;33;0.49327152794687684;2340
33;34;0.49423241902097886;2410
34;35;0.49451385485421356;2480
35;36;0.49801181325525173;2550
36;37;0.5004968631213853;2620
37;38;0.5020370619382833;2690
38;39;0.5052786467516062;2760
39;40;0.5085362684907198;2830
40;41;0.5205286207210049;2900
41;42;0.5231013097742108;2970
42;43;0.5240643457791785;3040
43;44;0.5240643457791785;3110
44;45;0.5270566146138704;3180
45;46;0.5270566146138704;3250
46;47;0.5282555350166052;3320
47;48;0.5436835941769256;3390
48;49;0.5498423184138688;3460
49;50;0.5508395244789273;3530
50;51;0.5508395244789273;3600
51;52;0.5514962990246944;3670
52;53;0.5517623126667979;3740
53;54;0.5525446907328385;3810
54;55;0.5536483671747653;3880
55;56;0.5538959955149928;3950
56;57;0.5563624873265225;4020
57;58;0.5618174566216803;4090
58;59;0.5618530636264296;4160
59;60;0.5621741102406554;4230
60;61;0.5623298895803981;4300
61;62;0.5623298895803981;4370
62;63;0.5651456521161007;4440
63;64;0.5651456521161007;4510
64;65;0.5656461076129151;4580
65;66;0.5709856925076728;4650
66;67;0.5717332105978021;4720
67;68;0.5725979569623542;4790
68;69;0.5726721161441183;4860
69;70;0.5734691104995612;4930
70;71;0.5770070811693435;5000
71;72;0.5781070250502637;5070
72;73;0.5851703759911266;5140
73;74;0.5852052681926025;5210
74;75;0.5855673431626345;5280
75;76;0.5870555854750792;5350
76;77;0.5901119616113129;5420
77;78;0.5962366574868367;5490
78;79;0.5962366574868367;5560
79;80;0.5962368466400999;5630
80;81;0.5962368466400999;5700
81;82;0.5965141668985905;5770
82;83;0.596534160381308;5840
83;84;0.596591467493012;5910
84;85;0.6173615441484994;5980
85;86;0.6181705599293795;6050
86;87;0.6212648749736149;6120
87;88;0.6212648749736149;6190
88;89;0.6232140411042112;6260
89;90;0.6232212807819867;6330
90;91;0.623324314241119;6400
