;geracao;hipervolume;quantidade_avaliacoes
0;1;0.2418275825645104;100
1;2;0.26773963779340365;130
2;3;0.2697283879388741;160
3;4;0.3001918917168909;190
4;5;0.31122013972434304;220
5;6;0.32370407691954417;250
6;7;0.32592445599190956;280
7;8;0.33939624087477954;310
8;9;0.34779562835813743;340
9;10;0.3571776882732931;370
10;11;0.4000996311830545;400
11;12;0.4016571399285298;430
12;13;0.40604347442996036;460
13;14;0.41038752002862305;490
14;15;0.41830087870867527;520
15;16;0.41830087870867527;550
16;17;0.42147578787308954;580
17;18;0.42147578787308954;610
18;19;0.42147578787308954;640
19;20;0.42147578787308954;670
20;21;0.49903866628203514;700
21;22;0.5150611615855301;730
22;23;0.5310364910502947;760
23;24;0.5347110544883307;790
24;25;0.5363093018511282;820
25;26;0.5363093018511282;850
26;27;0.536332915333152;880
27;28;0.536332915333152;910
28;29;0.536332915333152;940
29;30;0.536332915333152;970
30;31;0.5364019461261269;1000
31;32;0.5364019461261269;1030
32;33;0.5364019461261269;1060
33;34;0.5623489823497702;1090
34;35;0.6081027398159649;1120
35;36;0.6081027398159649;1150
36;37;0.608376245334185;1180
37;38;0.608376245334185;1210
38;39;0.6555032039297012;1240
39;40;0.6555032039297012;1270
40;41;0.6555032039297012;1300
41;42;0.662022206948996;1330
42;43;0.6628015648008253;1360
43;44;0.6628015648008253;1390
44;45;0.6628015648008253;1420
45;46;0.6672110936692277;1450
46;47;0.6672110936692277;1480
47;48;0.6672110936692277;1510
48;49;0.691487088943476;1540
49;50;0.691487088943476;1570
50;51;0.691487088943476;1600
51;52;0.691487088943476;1630
52;53;0.691487088943476;1660
53;54;0.691487088943476;1690
54;55;0.691487088943476;1720
55;56;0.691487088943476;1750
56;57;0.6914953919266607;1780
57;58;0.6914953919266607;1810
58;59;0.6914953919266607;1840
59;60;0.6924143071385872;1870
60;61;0.6937537250393344;1900
61;62;0.6937537250393344;1930
62;63;0.6937537250393344;1960
63;64;0.6937537250393344;1990
64;65;0.6937537250393344;2020
65;66;0.6937537250393344;2050
66;67;0.6937537250393344;2080
67;68;0.7007826179734888;2110
68;69;0.7007826179734888;2140
69;70;0.7088449325599475;2170
70;71;0.7088449325599475;2200
71;72;0.7088449325599475;2230
72;73;0.7112185282938175;2260
73;74;0.7112185282938175;2290
74;75;0.7112185282938175;2320
75;76;0.7112185282938175;2350
76;77;0.7112185282938175;2380
77;78;0.7112185282938175;2410
78;79;0.7112185282938175;2440
79;80;0.7112185282938175;2470
80;81;0.7138228243229986;2500
81;82;0.7138228243229986;2530
82;83;0.7138228243229986;2560
83;84;0.7146276132608357;2590
84;85;0.7146276132608357;2620
85;86;0.7150724139367052;2650
86;87;0.7150724139367052;2680
87;88;0.7150724139367052;2710
88;89;0.7150724139367052;2740
89;90;0.7150724139367052;2770
90;91;0.7157927361957139;2800
91;92;0.7157927361957139;2830
92;93;0.7512135354239151;2860
93;94;0.7512135354239151;2890
94;95;0.7513081036136953;2920
95;96;0.7513081036136953;2950
96;97;0.7513081036136953;2980
97;98;0.7513081036136953;3010
98;99;0.7513081036136953;3040
99;100;0.7513081036136953;3070
100;101;0.7513081036136953;3100
101;102;0.7615646532176895;3130
102;103;0.7615646532176895;3160
103;104;0.7615646532176895;3190
104;105;0.7624080269433888;3220
105;106;0.7624080269433888;3250
106;107;0.7624080269433888;3280
107;108;0.7624080269433888;3310
108;109;0.7624080269433888;3340
109;110;0.7624860251346544;3370
110;111;0.7628404580752786;3400
111;112;0.7628404580752786;3430
112;113;0.7628404580752786;3460
113;114;0.7659301988187558;3490
114;115;0.7659301988187558;3520
115;116;0.7659301988187558;3550
116;117;0.7659301988187558;3580
117;118;0.7659301988187558;3610
118;119;0.7788713060920232;3640
119;120;0.7803003795354483;3670
120;121;0.784006521128187;3700
121;122;0.7846064470740234;3730
122;123;0.7886463217688269;3760
123;124;0.7886608760184812;3790
124;125;0.7886608760184812;3820
125;126;0.7887697268967724;3850
126;127;0.7888152882923296;3880
127;128;0.7888152882923296;3910
128;129;0.7888152882923296;3940
129;130;0.7891982728697571;3970
130;131;0.7893520005649457;4000
131;132;0.7893520005649457;4030
132;133;0.7903536871367216;4060
133;134;0.7905427415970716;4090
134;135;0.7905547501417615;4120
135;136;0.7905547501417615;4150
136;137;0.7927667104562717;4180
137;138;0.792858267324716;4210
138;139;0.792858267324716;4240
139;140;0.792858267324716;4270
140;141;0.792858267324716;4300
141;142;0.7942771464640284;4330
142;143;0.7942771464640284;4360
143;144;0.7942771464640284;4390
144;145;0.7985043455500742;4420
145;146;0.7991249592986558;4450
146;147;0.7991249592986558;4480
147;148;0.7996174875269794;4510
148;149;0.7996174875269794;4540
149;150;0.7996174875269794;4570
